name,weight,companyID,price,forbidden_country1,forbidden_country2,forbidden_country3,forbidden_country4,forbidden_country5
Y-find,6.28,119,23.83,,,,,
Stronghold,18.07,75,210,143,,65,,
Stim,17.07,31,669,114,247,,,
Namfix,3.7,108,37.47,42,217,,220,
Flowdesk,8.89,126,4.35,1,140,,,
Viva,19.5,166,13.62,143,135,,,
Fixflex,19.71,76,255,32,,,,
Pannier,17.14,75,131,247,,,,
Stim,13.64,144,4.09,,7,222,,
Bitchip,1.27,146,10.62,209,,,52,
Cookley,7.97,129,2.27,,231,,,
Tin,12.83,161,28.19,,119,,,
Pannier,4.94,2,495,130,,,,
Regrant,13.8,24,2184,228,10,231,,
Pannier,17.04,35,1577,238,10,125,,
Andalax,12.5,168,9.01,,195,119,,
Fixflex,12.6,121,3.82,,,,,
Zoolab,3.15,16,2179,151,194,,,
Ventosanzap,13.02,21,1442,,128,,74,
Solarbreeze,0.83,22,3263,,8,,,
Bytecard,12.19,22,2157,,46,144,,
Treeflex,11.12,169,16.18,,5,40,42,
Voltsillam,1.89,113,3.23,,131,55,201,
Overhold,11.6,17,755,,173,,28,
Sub-Ex,9.46,96,248,,,,,
Bitwolf,2.77,78,361,64,,,,
Tresom,17.15,101,13.17,,,108,,
Bitchip,17.81,97,81,101,,207,,
Tempsoft,19.17,5,2626,,,159,,214
Zoolab,15.71,119,6.85,193,,,,
Temp,2.71,135,9.6,96,203,162,,
Greenlam,10.2,104,23.73,,197,,,
Treeflex,6.77,69,342,,,215,,
Bamity,6.94,114,23.41,,,,97,
Voltsillam,17.6,47,2787,,206,63,,
Flowdesk,13.33,143,8.54,158,,132,,214
Subin,9.61,95,33,236,,128,,
Zathin,10.11,95,334,,198,138,,214
Sonsing,1.54,140,8.63,,,224,85,
Gembucket,11.96,162,8.53,,,166,,
Stronghold,7.44,56,251,216,,,,
Fix San,17.94,135,13.99,17,,,,
Voyatouch,12.04,13,717,,,,249,
Holdlamis,16.02,57,9,179,71,,229,
Y-find,7.51,78,29,,82,,,
Tempsoft,15.21,47,658,,,,,
Trippledex,18.55,83,292,65,43,,,
Konklux,9.86,56,178,,,238,,
Holdlamis,13.68,78,359,,181,,83,
Pannier,17.74,117,13.14,,,57,129,
Biodex,1.95,36,3091,68,45,98,,
Zontrax,18.2,124,25.83,105,153,,,
Veribet,18.97,58,150,,113,,,
Vagram,3.01,97,237,,208,,,
Mat Lam Tam,8.66,136,9.79,172,200,,,
Zathin,5.72,128,1.46,,150,138,,
Cardify,0.36,169,31.85,180,162,,,
Flowdesk,15.18,122,5.91,49,134,,,
Otcom,13.4,134,22.04,165,,,,
Duobam,9.62,31,2439,103,,,,
Toughjoyfax,18.02,124,17.29,156,26,,,
Namfix,15.45,121,19.06,,,,,
Lotlux,0.59,58,129,85,,215,90,
Wrapsafe,1.47,56,32,,,,,
It,7.4,41,1239,219,104,230,30,
Duobam,17.67,19,501,,,158,,
Ventosanzap,7.98,1,3878,,,,,
Tres-Zap,9.74,25,2363,23,,,,
Fix San,17.75,105,27.64,98,,,,
Span,8.53,155,21.16,25,,,,
Cookley,6.93,50,127,98,81,108,,
Stim,16.89,15,2945,,,218,,
Daltfresh,10.37,69,174,232,,230,,
Vagram,15.43,40,2834,,,,,
Stim,11.78,126,21.8,,,,,
Bytecard,16.73,69,105,,,,,
Andalax,8.96,44,3181,,247,,,
Konklab,7.01,144,35.31,,,121,,
Asoka,19.25,101,0.4,,,237,,
Solarbreeze,15.5,45,1263,,,,,
Span,13.19,36,3305,,,,,
Hatity,10.96,106,29.38,,123,,,
Treeflex,4.25,60,378,181,243,,,
Zoolab,12.25,109,21.59,143,147,,,
Lotlux,0.25,110,13.4,,94,103,,
Solarbreeze,2.92,103,33.44,235,1,,,
Span,7.74,72,364,144,,173,,
Konklux,12.08,131,36.32,170,,,,
Cardify,2.31,32,2809,,,34,,
Zaam-Dox,11.46,40,1500,133,180,37,,214
Cardguard,17.04,23,3000,213,,,,
Span,15.23,72,131,,,38,,
Stim,8.3,165,38.75,,,,,
Flowdesk,6.18,87,397,,,,,
Tin,15.0,48,3562,,,,,214
Fixflex,16.65,91,159,134,,,,
Holdlamis,4.75,40,1811,,147,,,
Wrapsafe,15.73,46,1836,17,,,160,
Zathin,17.0,128,39.64,,83,,,
Bamity,8.82,6,1921,57,236,,,214
Wrapsafe,16.77,5,3593,,12,14,,
Fix San,11.79,5,2637,231,,,,214
Wrapsafe,10.29,130,15.41,175,,,,
Fixflex,14.97,79,40,15,,,,
Sonsing,19.71,46,3700,,,,,
Tempsoft,18.02,139,38.39,135,,,,
Lotlux,11.39,51,338,,244,,,
Alphazap,6.22,92,363,57,,198,,214
Flowdesk,15.42,152,19.46,100,155,,,
Viva,12.58,18,2500,60,,36,,
Flexidy,5.44,152,7.67,,132,,,
Sonsing,5.64,147,8.31,,229,,,
Cookley,10.37,133,30.39,193,,,,214
Flexidy,10.31,15,2578,,106,,,
Stringtough,1.79,25,3589,160,64,,130,
Pannier,19.41,134,35.03,224,,237,180,
Stim,12.15,144,21.91,,148,,,
Trippledex,14.51,163,14.71,224,,238,,
Prodder,8.68,49,432,182,143,,,
Stronghold,8.83,121,0.83,,,,,
Bitwolf,16.08,133,27.08,,,,26,
Fintone,1.62,162,35.63,128,219,,,214
Latlux,10.67,91,398,168,,,,
Trippledex,6.25,64,338,,,149,,
Subin,0.37,149,33.77,,55,,,
Tin,7.29,155,9.62,119,17,,,
Biodex,6.66,22,3084,,,,,
Overhold,12.29,150,33.47,,,21,,
Bigtax,11.79,119,2.7,211,,,,
Stronghold,2.88,95,61,20,,138,46,214
Duobam,17.04,14,2559,,90,244,,
Konklab,9.36,116,10.06,,,198,,
Viva,13.83,71,238,,139,118,,
Matsoft,8.2,122,36.99,,,,,
Wrapsafe,15.69,150,16.83,,,,,
Transcof,18.01,99,121,,61,,,
Zontrax,8.58,137,8.61,25,144,,,214
Ventosanzap,10.41,7,3312,,,,28,
Bamity,17.07,116,1.58,,108,,,
Prodder,2.93,44,2402,100,208,,,
Rank,13.1,51,30,216,,,,
Trippledex,5.67,112,20.58,,,160,,
Stronghold,17.1,149,33.28,132,247,246,,
Alphazap,2.91,100,97,,,70,,
Tampflex,5.42,71,226,,,,,
Namfix,8.07,106,3.08,,,14,9,
Konklab,15.58,138,22.33,,216,,,
Latlux,9.58,64,291,30,,32,,
Solarbreeze,15.38,140,8.79,207,49,,,
Keylex,19.39,58,166,200,20,72,,
Lotlux,8.28,70,246,,,82,,
Fintone,7.86,136,22.75,16,,,96,
Alpha,13.87,21,3406,,207,,188,214
Solarbreeze,13.4,168,22.6,,,77,,
Bytecard,7.41,145,37.22,,,,,
Fintone,13.72,38,1075,,,,101,
Rank,10.65,5,1852,33,,,,
Tresom,10.67,139,34.47,,44,,,
Lotlux,1.01,61,233,125,206,,,
Bitwolf,19.64,124,22.33,,222,37,,
Y-Solowarm,6.36,63,215,,,,,
Alpha,19.16,46,1135,,25,,,
Zoolab,6.2,53,270,,,146,,
Sub-Ex,2.06,45,3453,,,,,
Bigtax,11.33,132,2.7,,,,,
Sub-Ex,18.38,133,37.04,1,63,47,,
Gembucket,14.16,30,3869,,59,137,,214
Gembucket,6.94,136,11.31,51,,,,214
Opela,0.63,159,11.1,,213,,,
Matsoft,17.7,107,37.18,,142,,,
Zoolab,12.64,11,3402,,,,10,
Kanlam,1.67,78,400,40,,142,,
Wrapsafe,13.61,88,350,1,89,,,
Opela,15.23,153,36.62,72,,,,
Stringtough,6.83,24,3064,,,,143,
Viva,14.39,3,2786,,,101,,
Solarbreeze,15.9,72,240,,2,,,
Stim,9.5,145,31.52,,,,,
Voltsillam,0.71,7,3115,206,,,,
Duobam,7.7,91,155,,,,,
Zathin,7.94,83,395,,,,,
Cardguard,4.41,132,34.74,,,15,,
Biodex,14.2,68,347,126,,3,,
Holdlamis,14.43,94,232,,,,,
Konklab,12.84,37,3541,,,33,,
Rank,14.38,94,92,,217,,,
Lotstring,16.04,13,2621,117,,,191,
Aerified,11.31,98,314,,,,208,
Zathin,3.91,167,19.3,,,,,
Cookley,1.89,11,885,,,,,
Namfix,7.48,125,31.24,105,,,,214
Viva,14.3,167,35.69,68,,217,113,
Cardguard,1.26,106,20.4,46,72,,,
Matsoft,9.92,74,185,56,108,118,171,
Bytecard,7.16,129,15.64,51,,,,
Matsoft,2.03,131,7.9,45,218,128,,
Greenlam,0.47,34,721,,,16,,
Home Ing,8.43,97,228,,28,,,214
Biodex,18.95,81,122,188,,201,,
Konklux,18.02,169,39.96,173,,,,
Veribet,9.6,10,1198,68,,,,
Bitchip,15.15,17,2237,213,,,,
Bitwolf,6.52,152,38.98,,105,,,
Aerified,16.66,82,214,,90,,,
Zoolab,16.23,24,2328,244,183,,,
Span,2.58,157,38.73,,,197,,
Regrant,6.45,154,15.74,,,,,
Zathin,1.18,8,2988,69,211,,157,
Vagram,5.42,61,2,236,,,,214
Y-Solowarm,3.95,152,0.64,,39,16,,
Home Ing,1.53,50,350,35,73,,89,214
Daltfresh,13.77,114,5.8,185,,,,
Quo Lux,8.36,161,33.06,,,50,,
Span,5.17,142,4.32,,78,,,
Kanlam,11.62,108,24.66,,,,,
Stringtough,10.54,90,224,,209,15,47,
Tresom,12.67,81,247,34,,205,,
Fix San,0.26,20,1292,59,,,,
Domainer,8.98,133,12.58,,81,,,
Lotlux,4.69,169,10.24,,,,,
Zathin,16.67,19,2123,171,,,,214
Zaam-Dox,12.31,74,75,163,,,,
It,8.56,118,18.9,98,17,,,
Solarbreeze,18.59,63,179,119,8,,,
Lotlux,17.7,117,15.76,47,,,,214
Zathin,5.38,128,32.22,9,,16,,
Flowdesk,3.95,12,3523,122,,,,214
Temp,10.35,104,32.84,,,145,,
Cardguard,15.62,44,2824,68,,,,
Konklux,4.32,1,1570,,,156,,
Latlux,14.45,11,543,,213,,,
Flowdesk,17.49,145,6.54,131,,35,22,
Vagram,19.81,35,2419,63,,,,
Treeflex,6.21,7,3248,138,166,247,,
Holdlamis,18.77,140,31.99,,173,,,
Bamity,12.9,56,284,,,,122,
Flowdesk,17.05,71,368,129,228,,,
Keylex,15.08,115,3.34,,,,118,
Temp,14.67,88,116,173,,,,
Y-find,10.57,68,267,71,194,,,
Sub-Ex,15.63,61,273,36,,204,13,
Tres-Zap,3.7,66,271,14,19,,,
Solarbreeze,13.25,30,461,,7,,,
Ventosanzap,13.86,46,1914,,,,,
Flexidy,15.4,123,20.96,,,124,137,
Alphazap,7.18,33,3675,,,233,,
Job,14.92,99,68,,,,,
Quo Lux,10.76,148,16.46,,104,,,
Fixflex,6.46,75,130,147,159,117,79,
Andalax,15.24,169,16.53,69,228,,238,
Opela,14.14,102,27.8,,,,,
Aerified,11.48,80,346,228,,,,
Treeflex,9.42,148,12.18,24,,,,
It,16.05,111,29.01,,,,14,
Span,12.07,6,2631,,,14,,
Y-Solowarm,3.48,25,1664,87,139,,,
Wrapsafe,18.43,24,963,168,152,,,
Ventosanzap,14.94,120,9.42,210,,,,
Konklux,10.02,84,55,212,,,,
Quo Lux,4.25,18,766,,,,,
Wrapsafe,12.08,52,31,105,100,,,
Bitwolf,4.74,91,339,185,23,183,,
Holdlamis,16.4,8,801,,,,,214
Cardify,18.27,157,16.21,,105,,,
Zamit,8.05,102,20.5,42,,117,,
Latlux,19.58,129,2.44,,202,,,
Greenlam,12.16,111,7.27,181,49,,,
Prodder,6.47,161,30.98,,154,,,
Tin,15.57,120,24.67,150,,,,
Daltfresh,19.02,154,19.62,,47,,,
Kanlam,7.62,137,33.99,,109,225,,
Zamit,11.75,105,21.75,,91,,,
Y-find,8.65,107,10.36,,133,,,
Konklab,19.63,13,2983,124,,,,214
Redhold,4.55,9,2324,11,,,,
Fix San,5.91,72,227,250,,,,
Cardify,5.84,48,1280,,54,6,,
Voltsillam,5.36,41,2214,,91,,,
Lotstring,4.29,128,37.4,,,,,
Flexidy,16.6,91,358,,,,,
Tempsoft,8.32,130,36.58,203,,145,,214
Regrant,18.98,123,0.89,99,64,,,
Tresom,17.41,84,174,,,,,
Opela,4.48,77,182,222,,,203,
Zontrax,5.39,158,13.11,,,,109,214
Bamity,5.1,73,287,44,,,,
Prodder,19.86,6,577,186,127,,,
Ventosanzap,17.1,27,3799,,14,199,,
Fixflex,17.11,110,33.91,,,,,214
Toughjoyfax,9.73,65,327,164,,134,189,
Wrapsafe,16.84,33,2393,,125,,190,
Regrant,13.51,129,22.82,48,173,,,214
Matsoft,8.4,169,8.83,4,80,181,,
Sonair,19.83,54,296,38,,,,
Veribet,19.31,58,325,,,,,
Y-find,17.46,155,24.78,67,86,153,,
Biodex,1.91,153,17.11,,56,,,
Konklux,1.81,153,10.31,176,,,,
Trippledex,11.34,17,985,239,247,,,
Zamit,4.56,119,32.82,,127,88,,214
Y-find,7.25,2,2076,139,,187,,
Quo Lux,16.75,138,36.67,,59,,,
Cookley,3.0,96,32,,146,27,,
Ventosanzap,13.93,73,153,,,,,
Treeflex,3.92,123,28.9,209,,,87,
Zaam-Dox,17.68,90,105,,,,,
Bitwolf,12.7,89,296,154,15,,,
Latlux,9.03,85,297,,58,,,
Y-Solowarm,16.37,142,2.71,,22,34,,
Cardify,7.34,157,31.73,227,122,,,
Hatity,9.01,32,1853,102,223,,,
Hatity,2.05,66,201,,,,,214
Fixflex,15.89,121,15.43,,,,,
Wrapsafe,1.72,110,25.23,,,,,
Regrant,8.75,103,16.77,,,,232,
Stim,6.49,62,223,14,,,,
Tin,4.84,50,309,107,37,212,,
Y-Solowarm,12.75,69,232,,,,,
Biodex,11.91,81,333,,113,,,
Fix San,18.7,88,221,,18,,,
Tampflex,3.65,62,227,,,,,
Lotstring,5.22,25,3871,,,,,214
Hatity,3.95,69,236,178,,,,
Flowdesk,9.98,7,429,,140,239,53,214
Trippledex,19.92,145,30.47,45,,,,
Pannier,14.97,116,2.02,83,47,213,,
Wrapsafe,19.09,159,2.72,,,,,
Greenlam,1.55,42,2580,,35,,,
Mat Lam Tam,10.92,33,3424,2,,,27,
Ventosanzap,2.77,94,276,,,62,,
Pannier,11.79,69,207,,,,,
Bitchip,1.79,144,19.61,,188,,145,
Rank,3.12,45,1731,,193,,,214
Aerified,18.86,112,29.49,,,,,214
Andalax,3.74,57,320,,69,,,
Zaam-Dox,0.48,39,1672,94,,186,184,
Duobam,12.33,38,698,,,,,
Greenlam,1.26,67,188,192,,214,,
Sub-Ex,2.94,67,271,83,158,102,,214
Vagram,4.72,140,12.04,90,,7,18,
Bigtax,14.92,94,195,,80,84,,
Latlux,5.44,88,344,68,,,188,
Home Ing,0.65,37,1753,,104,,,
Bitchip,9.72,33,3982,,,234,,
Duobam,14.97,150,23.04,,,,,
Zoolab,12.83,25,3547,26,,25,,
Biodex,7.96,44,2642,,,,100,
Ronstring,3.41,149,26.19,35,,,196,
Matsoft,11.55,111,21.58,38,,,,
Alpha,16.61,135,24.15,106,,,,214
Konklux,13.84,63,81,110,,,,
Lotlux,9.69,162,12.39,75,,,208,
Bigtax,16.85,159,32.29,,71,38,,214
Stim,4.27,72,23,153,,,,
Otcom,1.42,25,1044,,,,,
Tresom,5.39,41,2772,,240,,,
Otcom,4.68,15,2131,,,,,
Wrapsafe,18.89,136,28.07,,108,122,,
It,13.21,149,5.01,127,27,,230,
Konklab,4.15,158,18.98,,,,71,
Asoka,5.48,50,107,,,,,
Cardguard,12.49,106,12.82,84,,,,
Konklab,5.04,14,2263,,,,,
Ronstring,16.51,131,37.49,40,,,63,
Lotstring,7.06,7,2941,223,174,,184,
Quo Lux,10.94,164,35.98,,,,,
Rank,16.97,128,7.96,,,,,
Toughjoyfax,15.94,147,6.06,134,,,190,
Konklux,18.58,158,22.85,106,39,134,,214
Span,18.31,51,41,,40,,,
Holdlamis,5.61,143,0.9,,,,,
Temp,18.94,140,34.29,,224,,,
Overhold,18.99,57,265,,159,,,
Pannier,6.97,89,334,50,,,,
Ventosanzap,17.15,48,2752,104,,,206,
Cardguard,16.94,88,393,,54,183,,
Latlux,11.26,125,39.92,191,108,,,
Bitwolf,18.84,29,2711,148,69,,,
Bitwolf,12.93,163,35.54,,,131,,
Stringtough,1.84,36,1087,76,187,,,
Sonair,11.36,26,2179,,51,150,125,
Job,13.47,156,7.44,39,,,233,
Y-find,15.12,132,35.71,,,149,,
Cardify,11.76,39,2783,,16,172,,
Temp,10.24,136,38.17,232,,242,41,214
Treeflex,8.19,70,209,18,23,,244,214
Ventosanzap,18.23,141,24.87,,146,14,,214
Prodder,5.99,146,31.05,,105,,41,
Holdlamis,7.37,16,2639,,101,233,71,
Home Ing,17.36,169,7.12,81,,,,
Keylex,2.91,76,367,,,,,
Rank,5.98,35,3369,,,,,
Zamit,0.77,106,9.68,144,158,,,
Span,6.76,21,909,,,,,
Treeflex,2.73,140,33.11,137,88,228,,
Sub-Ex,13.84,46,1957,,246,,,
Cookley,0.47,45,3948,,,,67,
Duobam,14.88,72,63,193,,172,225,
Konklux,6.43,62,198,28,,39,150,
Konklab,7.33,113,26.83,60,,,,
Fixflex,13.38,29,3807,56,119,190,,
Keylex,1.5,96,172,4,,,45,
Gembucket,5.54,104,31.07,81,,,245,
Treeflex,16.25,118,35.89,44,,,124,
Asoka,0.58,27,1383,154,,,95,
Konklab,8.42,70,113,,64,98,167,
Voyatouch,0.74,60,212,,,,,
Opela,13.9,11,3673,13,,,,
Flexidy,12.45,75,56,137,,,,
Bitchip,13.43,143,37.71,,176,,,
Holdlamis,4.11,158,26.81,222,52,136,149,
Tresom,1.85,51,345,147,,192,,
Asoka,11.76,162,10.36,,61,,49,
Aerified,15.35,155,14.97,225,,,,
Kanlam,9.52,81,22,,,,,
Andalax,9.39,79,221,,94,,,
Job,17.53,86,75,,134,88,,
Tres-Zap,8.83,52,390,193,141,104,,
Stim,1.16,37,3358,,138,74,,
Cardify,7.18,18,1169,145,,91,,
Konklux,10.16,108,10.68,25,,,,
Zamit,3.38,141,3.71,,,,,
Sub-Ex,4.26,46,1579,,158,,,
Vagram,17.69,27,2052,,,23,,214
Span,10.69,51,208,22,,,,
Redhold,15.84,8,1750,48,,,,
Tresom,6.99,120,15.67,15,,230,,
Hatity,7.35,109,20.59,231,,,,214
Treeflex,0.57,49,3447,,214,,,
Asoka,17.42,4,1689,,,,,
Quo Lux,12.96,139,33.51,,,234,,
Alpha,10.07,163,15.78,92,,,40,
Pannier,0.79,12,3958,86,,,,214
Latlux,4.03,74,189,,185,,,
Zaam-Dox,9.63,43,3828,11,,,,
Tin,13.6,167,26.16,,,,,
Job,19.67,106,10.37,203,,,214,
Tin,8.92,13,1303,,,79,,
Gembucket,16.57,164,1.4,,125,,74,
Temp,2.71,51,249,147,,,,
Home Ing,14.62,45,491,62,152,202,,
Tresom,18.02,22,1470,219,,,245,
Bitwolf,11.55,147,26.32,,,,,
Zontrax,5.4,24,3488,,,,,
Y-find,16.24,81,101,185,5,,,
Bitchip,13.6,59,372,197,,14,,
Prodder,17.42,77,90,,,72,,
Voyatouch,13.62,39,892,161,27,,,
Quo Lux,6.97,149,28.69,65,,,131,
Biodex,15.32,76,81,205,,122,,
Wrapsafe,15.34,121,13.92,76,185,47,,
Alpha,13.09,82,129,35,,,,
Bamity,12.12,34,2535,,29,39,6,
Overhold,17.29,57,286,,,,,
Voyatouch,10.39,33,3912,41,57,,245,
Subin,12.59,9,1755,,,,,
Lotstring,8.97,17,533,29,,,,214
Aerified,6.66,27,2977,,109,,,
Keylex,6.0,104,3.31,102,,,,214
Duobam,7.21,148,20.11,,,,,
Flowdesk,16.51,32,1552,190,174,,146,214
Namfix,12.5,27,3371,,,,,
Lotlux,9.1,40,1137,,,,231,
Ventosanzap,13.48,168,26.08,,,,,
Trippledex,9.44,11,3171,246,,,,
Redhold,2.79,148,24.87,,,,,
Daltfresh,8.7,80,204,,,192,,
Temp,8.76,98,32,32,,,,214
Redhold,2.0,161,18.55,,47,,,
Tres-Zap,12.65,48,690,138,,,,214
Trippledex,5.84,160,34.38,,151,,221,
Overhold,8.98,104,15.03,,181,,96,
Viva,11.13,138,21.49,215,,,60,
Voltsillam,14.63,135,14.84,,71,,223,
Tresom,9.34,106,8.78,,,,,
Greenlam,11.82,47,459,,,113,,
Regrant,19.49,34,549,196,,128,,
Tin,16.4,143,32.12,109,,,145,
Holdlamis,9.84,13,482,,,192,,
Treeflex,1.95,165,19.46,94,240,,,
Rank,6.58,79,390,81,,227,162,214
Bigtax,6.55,124,13.37,111,250,,,214
Otcom,19.17,52,391,146,66,,,
Prodder,11.95,78,236,,,,,
Konklab,11.81,145,2.47,,21,,,
Stronghold,15.84,97,68,,205,94,,
Konklux,18.43,107,1.08,,,,,
Viva,10.64,168,28.17,,223,,,
Sonair,10.05,129,31.56,83,156,,,
Otcom,12.66,152,23.19,,207,,,
Biodex,8.02,47,1604,,,,129,
Transcof,18.29,67,296,,142,60,221,
Lotlux,0.55,115,37.07,,,,,
Konklab,10.5,36,2185,1,,,,
Fixflex,17.53,148,23.06,207,130,170,,
Greenlam,11.73,101,4.59,,,,186,
Transcof,7.11,1,512,86,,36,,
Otcom,3.15,155,14.78,,241,,,
Cookley,6.22,30,2294,46,,,,
Toughjoyfax,5.35,94,106,178,247,,,
Span,5.98,39,1265,23,203,234,,
Temp,17.18,36,998,125,,,,
Duobam,9.06,7,3932,160,244,,,
Latlux,1.45,164,30.62,157,,,,
Prodder,8.9,17,2626,,,,27,
Pannier,3.48,131,5.52,,77,,,
Konklab,17.79,15,2601,,248,52,,
Y-find,1.62,168,11.51,16,,,,
Prodder,4.67,121,19.61,,116,,93,
Otcom,11.57,7,2858,28,,,,214
Cardguard,13.23,167,13.03,217,,,,
Flexidy,18.34,47,896,26,,147,,
Vagram,3.3,44,2840,,,,,
Holdlamis,14.62,33,2170,,,43,,
Sonsing,4.39,119,14.59,48,171,,,
Span,16.59,167,13.75,223,,,,214
Asoka,9.47,67,380,,,,43,
Domainer,16.74,111,20.56,,6,162,,
Trippledex,5.71,115,8.4,,,125,,214
Flexidy,13.71,29,895,241,,,,
Ronstring,13.08,132,32.95,20,,,,214
Subin,17.32,137,0.53,59,,,19,
Job,10.67,121,1.45,,,,,
Regrant,6.55,143,27.31,168,118,,110,
Domainer,5.7,21,2277,,91,,,
Aerified,5.69,34,1682,,110,,138,214
Zontrax,2.87,87,159,232,,,,
Wrapsafe,14.58,168,1.56,104,176,,129,
Trippledex,8.61,86,159,,,,,214
Ronstring,2.55,13,3963,,,,,
Bitwolf,10.02,108,26.66,236,,,,
Cardify,16.52,148,35.29,63,,,,214
Andalax,8.66,55,127,73,96,,49,
Matsoft,0.37,92,313,168,,,,
Kanlam,18.58,148,35.84,110,,,,
Zamit,13.14,12,2129,109,70,95,,
Tin,9.72,45,3517,9,,,,
Viva,3.82,66,83,,28,,,
Stronghold,8.65,102,6.77,16,,,197,
Zontrax,5.46,125,30.42,105,,,,214
Biodex,17.55,52,347,,,,236,
Flowdesk,9.94,74,379,160,230,186,,
Stronghold,19.43,96,247,,,,,
Daltfresh,7.44,136,9.29,,,,,
Bigtax,14.19,29,1912,57,,,39,
Namfix,4.66,96,306,6,208,111,,214
Namfix,15.26,18,835,5,,138,13,
Redhold,4.76,112,6.06,,,129,,214
Alpha,6.3,166,39.38,,131,,,
Stringtough,16.06,37,3183,,,,34,
Toughjoyfax,8.69,3,3704,,122,28,,
Daltfresh,18.61,120,31.41,83,236,,,
Duobam,14.29,169,34.2,55,211,,,
Job,16.82,10,2867,,23,,,
Cardguard,3.18,160,17.33,,,,201,
Opela,9.05,59,396,,,,,
Home Ing,14.92,116,15.92,198,,,,
Viva,16.4,168,38.96,244,,189,,
Pannier,15.44,106,33.13,76,,60,,
Tempsoft,13.8,132,8.0,238,71,,,
Konklux,16.22,103,17.41,199,56,,,
Pannier,4.04,38,1456,43,5,,,
Tampflex,3.28,19,1074,,242,,22,
Zathin,8.11,122,20.95,89,,,,
Zamit,9.59,96,80,,,,,
Biodex,5.23,152,37.93,,214,,,
Solarbreeze,9.96,128,7.35,,,,,
Prodder,19.59,74,217,,,,24,
Alphazap,14.97,31,2383,,,47,182,
Flexidy,0.67,46,2121,,223,159,,
Ronstring,6.77,86,346,140,211,,,
Greenlam,2.22,100,55,,98,103,,
Fintone,5.8,38,2277,76,,33,,
Rank,14.98,102,30.0,,173,,,214
Pannier,13.66,36,1893,,,,57,
Namfix,11.55,41,1874,,,,,
Ronstring,13.15,153,24.12,,,,66,
Greenlam,10.54,26,688,174,,,,
Zaam-Dox,5.47,79,281,,,30,,
Bitwolf,2.29,54,202,,,203,,
Opela,5.3,138,19.66,89,112,,,214
Zontrax,4.04,85,158,,,50,,
Job,19.97,96,281,226,,123,,
Vagram,10.81,83,33,155,73,,,
Tampflex,3.74,114,0.72,,41,,,
Rank,4.83,152,8.36,112,113,,,
Veribet,11.43,50,31,143,219,,,
Zathin,13.83,9,3044,,149,42,,
Alpha,0.49,132,31.51,,,,,
Bitchip,16.03,117,27.2,,,,,
Regrant,3.65,153,23.79,141,,,,
Treeflex,5.35,158,35.11,,,,,
Latlux,18.16,130,14.25,,185,,,
Treeflex,18.06,168,15.46,215,93,,,
Fintone,9.42,130,18.71,,98,123,,
Bitchip,10.17,103,12.59,,26,165,205,
Flowdesk,5.43,139,33.77,193,138,,,
Prodder,16.35,70,381,,,105,,
Solarbreeze,13.64,81,18,103,104,56,,214
Lotlux,10.88,138,11.35,,,,,
Greenlam,1.73,116,22.27,224,,,208,
Voyatouch,3.06,64,102,,,,70,
Ventosanzap,15.39,80,169,,,137,,
Alphazap,10.74,48,3100,,81,,,214
Konklab,9.5,144,21.94,,2,220,,
Viva,0.13,28,1167,,106,102,,
Konklab,1.29,150,15.18,,133,,,214
Vagram,16.1,155,9.92,247,,,,
Viva,5.99,158,17.48,139,,,,214
Gembucket,1.08,115,24.2,,,35,56,
Matsoft,17.16,152,17.1,,,,107,
Tresom,19.63,107,35.55,,,,,
Treeflex,4.07,85,167,99,,,,
Asoka,11.26,78,144,,,,,
Prodder,5.37,139,31.38,27,139,45,,
Sonair,19.41,97,320,,,,,
Temp,15.62,61,41,,,,,
It,9.24,121,33.01,,189,,,
Rank,9.62,4,3541,,58,,,
Fintone,4.24,85,72,,,,,
Zontrax,12.46,129,20.28,,,15,,
Flexidy,8.72,114,25.62,,,91,,
Voltsillam,3.16,168,35.68,181,,,,
Domainer,9.31,99,73,,,,,
Wrapsafe,18.86,152,1.26,223,4,,,
Span,19.08,154,10.03,130,199,159,,214
Tresom,3.67,106,12.71,105,130,,,214
Greenlam,11.52,111,0.89,168,130,103,,214
Keylex,9.2,56,123,156,217,,,
Voyatouch,3.88,127,32.3,199,146,,66,
Cookley,18.25,32,880,21,,,,
Mat Lam Tam,4.3,155,20.79,48,151,30,,
Flowdesk,8.64,100,289,235,,101,,
Ventosanzap,13.4,105,17.89,12,171,,,
Cookley,2.16,168,36.71,223,,,,
Ronstring,13.27,14,3252,,,,,
Prodder,4.5,136,20.63,173,,,,
Subin,11.72,112,9.83,,,189,,214
Trippledex,7.11,111,19.87,,,240,,214
Biodex,12.68,79,86,160,,,237,
Alpha,9.29,64,150,,,234,,
Tresom,1.13,130,13.0,204,220,,,
Ronstring,3.47,144,14.07,,,,,
Latlux,5.59,19,3228,,,,,
It,9.33,15,1281,,121,,,
Vagram,15.18,140,7.33,80,33,,62,
Greenlam,10.62,122,30.93,,,185,,
Vagram,5.86,156,22.84,231,6,,,
Y-Solowarm,14.89,69,18,204,147,,,
Y-find,17.12,33,3109,247,,219,,
Sub-Ex,13.04,67,281,184,1,182,,
Y-Solowarm,14.14,76,152,132,,106,,
Gembucket,9.46,86,345,141,,140,183,
Greenlam,1.33,51,299,,234,205,30,
Home Ing,18.42,84,130,,,,,
Domainer,2.08,32,1168,,128,,,
