starting_year,retirement_year,airlineID,rent_airlineID
1964,1996,12673,
1953,1964,11911,
2011,2060,18949,
1971,1991,7681,
1961,1995,7637,
1951,1971,1771,1797
1987,2033,14630,
2013,2046,14808,
1957,1998,10258,
1985,1995,6072,
1968,1987,8110,
1986,2020,15804,
2001,2031,17138,
1967,2004,4908,324
2014,2044,4715,
2012,2022,17210,
1957,1979,9583,
1961,1980,20508,
1975,1997,18586,
1986,2006,20434,
1952,1997,5935,324
1964,2006,11844,
1995,2028,9543,
1965,1994,10803,
1975,1984,2934,
1950,1959,11027,
1956,1973,14162,
1978,2009,14391,
2004,2040,7137,24
1971,1978,21523,
1987,2030,10367,
2009,2024,21079,1355
2020,2041,14663,
1985,2018,17913,
2004,2047,12915,
1987,2031,9996,
1977,1979,8706,
1954,1987,21228,324
2008,2046,11804,
1972,1997,2070,
2013,2047,618,
1992,2008,472,
1984,1987,1789,
1976,2003,2578,
1958,1959,13655,
1963,1988,8014,
2002,2036,8909,
1966,1971,14840,90
1952,1979,815,
2015,2058,10266,
1995,2020,18383,2822
2014,2046,12623,
1955,1957,15539,
2008,2042,10356,
2013,2021,5840,2183
2000,2042,3054,
1990,2004,16938,
1957,1988,8702,
1972,2021,10592,
1972,1990,1363,
2016,2037,386,
1983,2008,10518,
1985,2033,9186,
1959,1974,14927,
1997,2018,7939,
1988,2020,10973,
2005,2031,3111,
1992,2026,13604,
2001,2033,490,
1957,1996,10351,
1999,2024,15450,
2002,2044,16318,
1996,2045,6786,
1985,1989,10737,
1999,2012,873,
1986,2022,7322,
1967,1975,4804,
1991,2017,133,
1980,2006,17526,
2010,2042,4648,
1960,2007,7730,
2017,2041,7398,
2004,2017,17753,
1966,1998,949,
1974,2014,14563,
2012,2056,7049,
1953,1954,15378,
1976,1992,19509,324
2013,2029,10366,
1978,2006,7163,
1992,2023,11599,
2001,2020,13053,
1965,1994,7182,
2013,2050,11583,
2005,2051,15093,
2005,2031,16609,
1976,2012,5875,
2012,2027,19847,
1996,2018,2344,
1960,2008,9483,
2019,2067,2026,
1994,2027,20682,
1952,1971,14023,
1957,1972,15860,
2009,2028,11154,3090
1951,1991,12028,
1975,2007,11540,
1984,2025,11936,
1990,2012,6372,324
1986,2017,8974,
1963,2012,5294,
1988,2019,16677,
1989,2011,21091,
1983,1985,15410,
1976,1996,17356,
2014,2044,6929,
1973,1975,21192,
2006,2016,1402,
2021,2057,14241,
1972,1984,14004,
1989,1994,9687,
1962,1974,3584,
2011,2037,1859,
1989,2000,1380,2183
1975,2024,1598,
1991,2000,15013,
1958,1998,11337,
1960,1981,16645,324
2003,2011,10708,
1955,1957,9716,
2012,2033,3999,
2006,2036,1114,
1950,1988,917,24
1953,1990,6243,
2003,2041,13687,
1972,2018,16761,
1997,2007,13618,
2021,2052,3720,
2005,2017,11878,
2001,2027,17654,
1989,2023,19537,2183
1994,2038,7137,
1951,1995,14370,
1990,1998,794,
2002,2049,12795,
2008,2040,21069,
1959,1965,3659,
1957,1979,5278,
1982,2005,7879,
1952,1969,14559,
2005,2009,5161,
1982,1983,1331,
1984,2014,1086,3320
2007,2034,13036,
1996,2007,12422,
1950,1977,19622,
2008,2048,3855,
1972,1992,18216,
1987,2022,8311,
2012,2051,7153,
1993,2010,10333,
1969,2006,15291,
2013,2024,11580,5352
1985,2030,2575,4296
1952,1962,10742,324
1969,2008,3424,
1966,1994,2413,324
1972,1975,21077,
1992,2029,14461,
1972,2015,10493,5352
1954,1960,3310,
1961,1978,832,
1972,1996,18032,
1987,2027,10179,
1983,2032,1601,
1951,1969,18535,
1981,2019,6178,
1994,2013,8511,
1971,2016,21218,
1971,1997,11483,
1974,2010,5435,
1966,2000,11526,1355
1988,2018,8876,
2001,2024,19136,
1955,1974,3372,
1980,2016,19241,
1975,2004,14047,
2013,2028,5616,
2017,2062,10249,
2003,2053,18214,
2014,2018,352,
1989,1992,15601,
1963,1967,10441,
1967,1972,17626,
1990,2014,21283,
1967,1977,6735,
2002,2039,21285,
1992,2011,1998,
1953,1958,1983,
1996,2042,6399,
2021,2029,20969,
1974,1988,4414,
1952,1976,18117,
1976,2016,17004,
2008,2046,19185,
1960,1985,10434,
2008,2016,12167,
1951,1969,19157,
1990,2003,5879,
1975,2002,13949,
1956,2005,2881,
1953,1985,6876,
1994,2034,19760,
1982,2016,16219,
1957,1964,12624,3090
1984,2011,21404,
1974,2024,14098,
1963,2007,5387,
2008,2011,9217,1797
1964,1990,1838,
2016,2045,17058,
1998,2009,6864,
1968,2003,14516,
1954,1968,2740,
1968,2012,2966,
1999,2042,9190,
1990,2011,6653,
2015,2062,4643,1797
1967,1984,19337,
2005,2012,19102,
1958,1959,10186,
1975,2022,10291,24
1995,2014,4050,
1971,2021,18992,
1982,2007,8827,1797
2014,2022,10456,
2004,2050,20180,
1970,1975,15418,
1973,2011,12109,
2015,2046,8574,
1970,1983,21287,
2012,2042,184,
1979,2018,17114,
2016,2022,15351,
1958,1968,1808,
1958,1988,21608,
1965,2009,6011,
2006,2054,16395,2822
1970,2011,15936,24
1971,2016,16368,
1954,1969,3581,
2007,2036,21041,3320
1957,1977,15125,
1963,1964,3592,
1963,1982,9380,
1962,1993,2980,
1992,2031,11179,
1979,2026,14273,
1992,2011,20207,
1995,1997,17214,
1991,2039,4983,
1995,2015,6433,
2009,2026,14020,2183
2001,2017,8921,
2014,2022,20939,
1961,2006,18935,
1966,1986,15131,
2019,2052,16072,
1991,2033,15610,
1961,1989,7608,
1998,2014,12120,
1980,2007,13051,5209
1994,2009,17424,
2008,2054,14150,
1991,2022,7442,
1998,2034,18612,
1966,1975,20713,
2009,2029,10041,
1971,2002,503,
1979,1986,10354,
1981,2010,4897,
2003,2039,15500,
2001,2021,11448,
1991,1992,4753,2822
1950,1979,6494,
1970,1992,14307,
1986,1987,16089,
1977,1989,19157,
1991,2025,15179,
1969,2001,19854,
2013,2042,3730,
2021,2066,4618,
1996,2017,3506,
2002,2047,2648,
2001,2042,11268,
1952,2000,11460,
2001,2019,16815,
1964,1984,30,
2018,2023,6344,90
1965,1974,11476,
2019,2054,5970,24
1977,2007,18969,
2021,2029,8712,
1989,2023,11327,
1958,1979,13959,4296
1954,1966,8015,
1976,2024,18480,
2007,2045,6829,
1983,2017,9378,
2014,2038,3171,
2018,2062,375,90
1976,2022,10402,
1971,2014,9240,
2009,2041,11884,
1986,2020,15925,
1954,1965,17694,
1957,1971,1844,
1999,2033,13753,
1989,2038,10931,
1972,2018,3634,
1971,2020,15339,
1977,1998,7837,
1951,1980,1650,
1963,1999,7554,
1995,1998,5665,5352
1955,1990,4047,5209
1987,1993,17542,
1991,2021,19315,
1975,1987,11263,2009
1985,1998,12246,
1965,1989,11573,
1994,2024,7859,
1972,2003,4569,
1973,1975,7829,
1978,1981,2977,2822
1999,2003,7002,
1997,2031,12862,
1950,1960,20749,2009
1972,2010,20626,
1973,2019,14909,
2016,2051,17428,
1952,1968,18056,1355
1954,1996,13279,24
1994,2004,8387,
1966,1971,18863,
2011,2044,10307,3320
2002,2016,4081,
2001,2008,303,
1996,2032,6206,
2015,2021,10289,5352
2007,2057,18540,
2000,2037,15690,4296
2009,2047,17398,5209
1987,2020,6846,
1979,2027,14582,
1958,1974,16911,
2008,2026,4546,
1986,1994,1197,
1963,1969,11278,
1991,2037,13180,
2011,2014,6556,
1952,1956,8904,
2001,2049,15491,
1970,1990,16462,
1987,2017,7974,
2018,2051,19217,
2003,2004,20452,
1973,1975,17201,
2007,2028,18169,
1969,2000,4722,
1967,2000,16314,
1985,2005,4211,
1972,1980,9648,
2012,2027,19206,
1960,1966,8923,
1950,1960,3212,
1952,1986,2393,
1961,1973,4614,
1959,1970,4145,
2020,2034,11782,
1992,1995,17747,
1988,2028,7367,
2020,2055,12479,
1964,1966,15700,
1964,1987,20309,
1960,2005,12543,
1996,2022,6534,
1979,2022,4336,
1983,2014,21151,
1953,1995,16052,
1956,1978,19987,
1976,2018,13955,
1959,1971,8916,
1971,1976,21752,2009
1972,2003,14346,
1980,2028,11992,
1973,1986,11137,
1974,2016,19035,3090
2005,2015,14410,
1962,1981,16412,
1977,1986,2508,
2010,2025,15824,
1984,1990,6932,
2014,2031,18179,324
2000,2048,4106,
1998,2032,13116,
1974,1985,14627,
1959,1967,15593,
1960,1999,15420,
1962,2008,20834,
1959,2009,10872,
1966,1977,10816,
2019,2020,17066,
1956,1976,18103,
2018,2034,14466,
1961,1992,4101,
1953,1984,20230,
1985,2029,17403,2009
1995,2034,6640,4296
1963,2005,13215,1797
1957,1959,17815,
1974,1996,6179,
2014,2023,13196,
1955,1960,9714,
1985,2000,14191,
1970,2017,2973,
2003,2039,20766,
1984,2034,4378,
2021,2054,15716,
1984,2014,12813,
2003,2043,14653,
1980,2028,10526,
1971,1980,16803,
2020,2058,11588,
1991,2037,9171,
1972,1994,11829,
2000,2043,7162,
1997,2007,12106,
1994,1997,9987,
1962,2010,4211,
1981,2001,2644,
2020,2029,6197,
1980,2003,20103,
2004,2052,5274,
1997,2029,6283,
1999,2038,11165,
1991,2031,16431,
1971,2011,3571,
1962,2002,11413,
1971,1992,5365,2822
1977,1983,4585,
1994,2023,20540,
2009,2047,16080,
1962,1992,17070,
2016,2048,9585,
1990,2004,20707,
2001,2015,9206,
1960,1978,6506,
1998,2044,12267,
1988,2038,13312,
2007,2030,15549,
1957,1958,5214,
1964,1970,3435,
1983,1988,13131,
2012,2025,9600,
2007,2035,13617,
1976,1978,19622,
1960,2001,13088,
1983,2003,3246,
2016,2027,3027,
1977,2019,16705,4296
1977,1990,12786,
1967,1981,502,
1987,2016,20007,
2007,2020,4985,
2020,2068,14843,
1960,1974,6523,2183
1980,2014,20332,
2019,2065,8087,
1982,2004,9129,
1991,2023,16731,
2016,2046,9610,
1980,2030,7990,
2019,2039,15459,
2002,2042,8518,
1981,2018,17484,
1998,2004,18411,
1990,2030,6843,
1955,1968,11675,
2010,2035,21377,
2013,2062,10041,5352
1959,1993,4529,
2021,2062,1170,
2009,2052,9747,
2011,2019,7464,
1964,1983,13415,
1976,2012,9272,
2001,2022,11237,
1988,1990,7029,5352
1951,1972,20862,
1996,2000,21088,
1952,1999,18941,
1993,2021,11358,
1990,2005,15584,324
1954,1981,6010,
1984,2011,3643,
1966,1978,921,
2014,2058,7815,
2009,2055,9071,
1970,2013,12921,
1983,2004,4908,
1978,1981,19449,
2021,2067,16372,
2011,2013,4890,
1972,1975,20882,
2011,2050,1495,
1997,2032,7335,
1978,2002,5706,
1978,2028,15536,
1951,1985,10488,2822
1958,1974,13153,
1998,2018,6477,
1978,2010,16074,
1967,1990,14148,
2003,2044,6331,
2015,2041,19443,
1997,2040,10481,
1960,1993,19113,
2018,2024,18900,
1995,2031,1774,
1955,1999,7825,
1973,1995,20488,
1961,1976,122,
1971,1975,11509,
1976,1995,14585,
1963,2008,12177,
2017,2048,37,
1981,1998,5549,
2017,2035,9250,
1977,1981,4596,
2008,2055,17227,
1981,1997,10261,
1972,1973,16527,
1975,2016,11899,
1995,2003,6774,
2008,2041,2506,
1990,1997,3517,
1979,1988,17936,2009
1960,1982,6785,
1967,2010,21191,
2011,2024,7751,
1954,1997,4210,
1966,1980,10222,
1961,1970,2033,
2010,2058,4312,
2009,2050,19353,
1991,1997,17784,3320
2011,2037,16751,
2020,2023,16694,
1978,2022,5555,
2021,2062,11961,
1986,1992,1616,
1968,1973,14012,
1992,2020,11768,
1995,2002,11890,
1988,1999,8500,
1970,1983,11597,
1999,2016,6794,
1986,2022,2212,
1985,2021,21354,
1982,2000,1404,
1953,1978,14274,
1984,2003,7955,
2005,2011,14484,
2001,2022,6419,
2007,2020,3196,324
1952,1964,4394,
1963,2002,18840,
1997,2039,21679,
2017,2029,18264,
1950,1988,1806,
2018,2042,21174,
2007,2020,14535,
1966,1986,13279,1797
2014,2060,11060,
2018,2051,17794,
2009,2027,1488,
1967,1993,14305,
2000,2023,20784,
2015,2041,6468,
1958,1972,20015,
2017,2020,17152,
2020,2040,6614,
2003,2046,1360,
2011,2044,13352,
1980,2005,7945,
1969,1987,8423,
2004,2031,1195,90
1979,2003,19155,
1964,2013,2432,
1950,1989,16517,
1999,2010,258,
1950,1963,1819,4296
1980,1993,3208,
1986,1989,16912,
1976,1980,13948,
2020,2032,18218,
1965,2001,12086,
1975,1979,13962,
1952,1958,10839,1797
2001,2016,18814,
2016,2063,17765,5209
2018,2045,3290,
2008,2032,305,
1984,2000,7122,
1960,1997,19128,
1993,2042,15755,
1996,2037,14573,
2003,2043,15094,
1998,2033,6994,
1960,1969,6073,
2009,2014,21690,90
1957,1977,18930,
1968,2007,19942,
2017,2042,7994,
1997,2034,15544,
1994,2001,17751,
1995,2024,10651,
1950,1969,2483,
2021,2047,12268,
1974,1987,9156,
1969,1993,19237,
2005,2028,9185,24
2014,2061,19458,
1996,2034,16327,
1963,2012,15888,
1989,2025,2864,
1963,1967,7903,
2021,2056,7457,
1992,2003,16945,
1953,1963,18217,
1952,1959,4250,1797
1986,2012,13272,
1965,1983,14835,
2016,2033,15540,
1999,2035,11836,
2018,2064,18826,
2001,2041,4565,
1956,1961,8238,
2020,2021,2600,
1996,2043,2198,
1998,2012,20477,
2005,2053,12585,
2012,2046,18941,
2017,2061,9528,
2016,2065,15709,2009
1964,2003,12741,
2014,2021,3617,
2019,2051,12155,
1987,1994,18355,
1978,1989,10015,
1980,2012,16766,
2020,2035,295,
2018,2061,20221,
2000,2049,7456,
1967,2000,16919,
1962,1979,10795,
1996,2002,10935,
1959,1986,19041,
2012,2044,20198,
1962,1980,4476,
1951,1991,20144,2183
2003,2047,8952,
1965,2005,12419,24
2011,2012,17182,
1986,1987,2169,
1965,1967,14139,
2001,2011,3851,2183
2017,2040,17461,
1989,2006,17058,
2018,2061,1122,
1966,1984,14557,5209
1989,2034,5718,
1950,1991,14678,
2009,2036,2636,
1966,1993,15078,
1965,2002,16216,
2000,2014,14594,
1965,1997,7668,
1978,1982,3520,
1996,2013,366,
1951,1966,21082,
2002,2051,5913,
1989,2004,15401,
2000,2037,5491,4296
1978,1991,9058,
2001,2033,20229,
1970,2008,20007,
1970,1984,10950,
1994,2010,16515,
1966,1968,21722,3090
1995,2012,2066,
1960,1997,6540,
1972,1981,17038,
1980,2008,4740,
1989,2010,11827,
1977,2022,10811,
1961,1962,13833,5352
1994,2026,15969,
1980,2022,17608,
1993,2041,6882,
1963,2007,18285,
1995,2024,5728,
2006,2043,11480,
2017,2066,11655,
1979,2001,6808,
1990,2040,11754,
1952,1963,908,
1997,2029,1403,
2010,2013,1911,
1976,1998,18878,
1992,2003,14680,
1998,2002,1015,
2003,2039,17868,
1965,1978,20832,
2005,2042,10120,
1963,2011,6810,
2016,2057,16796,2183
1958,1994,15809,
1981,2003,13995,
1963,1972,19567,
1955,1965,4521,
2003,2042,7660,
2004,2010,7552,
2021,2025,13069,
1958,1975,12413,
1976,1980,12305,
2001,2046,12127,
1966,2014,15230,
2019,2058,3221,
1962,1979,229,
1990,2031,1948,
2016,2038,2623,
1975,2009,20112,
2014,2030,8974,2009
1982,1987,10196,
1958,1959,6323,
2018,2026,15434,
2019,2067,18765,
1991,2010,3257,
1981,2031,14899,
1985,2022,16534,
1957,1979,14162,
1959,2000,6305,
1964,1976,17852,
1996,2019,12724,
1996,2043,10461,
1959,2002,8898,3090
1978,2008,4588,
1967,1978,13361,5209
1981,2021,16464,
2020,2041,15245,
1991,1992,18479,
1973,2019,11239,2009
2011,2033,15867,
1965,1993,8847,
1958,1996,19952,
1984,1993,12146,
1987,2034,19319,
2008,2037,13566,
1997,2031,12302,
1959,1985,12829,
1957,1977,13776,
1954,2004,11239,
2021,2036,1566,
1977,2018,15424,
1961,1974,6787,
1967,2008,1028,
2006,2041,2036,
1979,2005,17169,
1983,2008,12013,
1990,2039,4151,
1967,2009,16596,
2011,2054,10986,24
1976,2020,19990,
2020,2030,15937,
1993,2009,21475,
1992,2000,20064,
1959,1960,21302,
1964,1997,18355,
2008,2031,16334,3320
2018,2059,21635,
1970,1991,17899,
2008,2015,1429,1355
2015,2064,3290,
1995,2020,19995,
2003,2044,13028,5352
1952,1995,10000,1797
2006,2012,6684,
2001,2020,18846,5209
2011,2012,6993,
1969,1970,8900,
1981,1995,2630,
1971,2017,12542,
1980,2026,15186,
2018,2057,2013,
1970,1971,16227,
1954,1966,1085,
1995,2023,19602,
1963,2006,8081,
1959,2005,9626,
1983,2031,9143,
1960,1962,9892,
1997,2010,17104,
2007,2037,21342,
1951,1966,849,
1953,1998,13919,
1991,2015,7335,
1998,2037,5635,
1956,1983,5166,
2018,2028,3930,
1982,2019,8440,
1992,2005,15947,
2011,2034,1814,
1986,2005,20369,
1954,1957,13703,5209
1954,1993,15975,
1999,2016,17235,
2007,2008,15188,
2018,2042,9636,
1990,2019,6869,
1979,2029,15233,
1962,2007,5843,4296
2021,2057,16717,
1959,1961,11911,
1957,1965,17492,
2001,2034,4529,
1996,2005,2370,
1951,1983,21078,
2014,2030,14401,
1994,1997,18534,
1950,1980,3637,
1967,1997,11006,
1999,2042,7137,
1979,2012,16965,
2016,2024,11890,
2008,2030,16625,
1950,2000,411,4296
2004,2005,16552,
1984,1995,13493,
2020,2066,2835,
1988,1989,9668,
1955,1977,7951,
1999,2015,14620,
1996,2011,20136,
1978,2002,21746,
1996,2001,5065,
2005,2033,3645,
1965,2009,8944,
1994,2015,13605,
1960,1995,21420,
1952,1999,16608,
2021,2065,8038,
1991,2010,4901,
1984,2024,10861,
1992,2018,4124,
2013,2055,100,
1959,1981,9737,
1967,1979,8560,
1988,2029,13276,
1954,1999,16029,
1988,2006,1979,
1960,1972,11601,
1992,2010,10853,
2002,2006,19842,
1986,2015,14609,
2021,2028,16149,324
1981,1985,6270,
1991,2040,13360,
1974,1999,9927,
1982,1986,17728,
1997,2023,16547,
1982,2001,13204,
1958,2000,3223,
1966,2014,6045,
1951,2001,16007,
1978,1987,15827,
1979,1986,11761,
1971,1990,19860,
1968,2009,9098,
1990,2026,11340,
1982,1984,7902,
2002,2052,6251,
1962,2006,5292,
1952,1972,79,
1985,2013,13849,
1951,1956,14632,
1999,2045,9705,
1990,1991,14901,
2015,2044,15642,
2019,2066,7976,
1990,2031,19715,
1955,1970,15131,
2006,2030,21276,
2000,2024,9984,
1970,1975,12600,
1997,2026,18162,
1990,1996,4976,
2007,2027,274,
1956,1990,13652,5352
2003,2031,10184,90
1987,1996,7969,
1986,2031,2943,
2000,2014,738,
1951,1965,9739,
1959,1991,6314,
1972,2011,16366,
2004,2025,3352,
1980,2010,21716,
1952,1989,21605,
2021,2054,1797,1355
1969,2011,18195,
2011,2036,7843,
1974,1982,311,
2002,2046,7614,
2002,2004,5959,
2014,2040,5054,
2014,2032,20962,
2021,2048,19791,
1983,2015,4417,
1975,2015,7324,
1989,2012,18434,
2013,2037,10136,
2021,2065,8294,
2009,2031,4102,
1975,2016,2669,
1990,2023,15172,1355
2002,2036,19586,
2019,2030,2891,
1992,1997,5702,
1982,2016,12669,
1982,2006,5512,
1971,1988,8055,
2019,2049,7503,
1999,2029,7256,
1988,1995,6034,
1954,1998,3131,
1965,2007,7431,
2003,2009,21469,
1994,2035,863,
1972,2001,12331,
1971,1984,20278,
1999,2034,7987,
1962,1993,3954,
1959,1962,15450,
1972,2015,4727,
1979,2000,4470,
1952,1975,4497,
2020,2033,20364,
1960,1969,5911,
1973,1982,5361,
1969,1985,10640,
1982,1985,8704,5209
2001,2012,19517,
1980,2006,8085,
1951,1957,18673,
1995,1998,5903,
1978,2024,19190,
1968,2015,671,
2000,2005,15048,
2011,2054,6163,
1997,2038,520,
1988,2009,5568,
2016,2039,10291,
2006,2050,9120,
2018,2023,21729,90
1966,1980,15939,
1984,2014,13675,
1982,2021,4388,
1950,1986,7693,
2009,2014,20548,
1966,1968,14919,
1989,2017,13702,
2004,2009,4344,24
1957,2002,2504,24
2017,2039,18567,324
2005,2042,19808,
1964,2002,16426,3320
1967,1978,5740,
1966,1977,14685,
1974,1993,5280,
2003,2017,14587,
1966,1988,16835,
1991,2015,12207,
1963,1984,16832,
1981,2013,13114,
1976,2017,21228,
1985,2028,19185,
1952,1981,13119,
1974,1996,2471,
1970,1996,2844,
2021,2062,9167,
2001,2008,1633,
1951,1981,21291,24
2005,2007,15183,
1965,2010,20891,
1996,2027,11039,
1994,2040,15330,
1969,2003,19126,
1953,2001,15477,1355
1957,1974,16970,
1963,1992,8241,
2005,2032,862,
1976,1980,4814,
1972,1986,3993,
2001,2042,19058,
2003,2034,5395,
1977,2013,6322,
2005,2006,11962,
1992,1996,12773,
1979,1995,13241,
2009,2042,2716,
1955,1976,273,
2001,2032,16889,
1984,2021,8749,
2017,2047,19026,
1986,2027,10786,
1950,1990,12258,
2007,2033,20188,
2001,2014,6562,
1958,1992,1319,
2015,2056,19137,5352
1976,1999,8454,
1973,1987,18482,
1956,2000,19282,
1980,2028,2790,
1966,1987,17881,
1969,1976,2991,
1967,1980,9736,5209
1956,1978,2393,
1966,1975,5245,
1972,2000,17108,
1992,2039,18788,
1974,1978,16530,
2019,2048,1185,5209
2001,2050,7620,
1985,2005,11772,
1985,2022,7309,
2020,2021,10591,
1993,2001,5490,
1988,2038,4356,
2021,2037,3006,
1954,1977,16267,
1972,1978,13395,
1956,1993,13151,
1984,2031,8454,
1957,2004,12876,
1995,2043,5639,
1966,2001,14245,
1955,1956,9345,
1995,2026,3369,
1998,2022,15521,324
1998,2023,18814,4296
1958,1980,4342,
2015,2017,4507,
2015,2050,12678,
2013,2020,13127,
2014,2026,19071,
1991,2038,7596,
1993,1996,6185,
2011,2021,10054,
2004,2025,2402,
1965,2000,20590,
1966,1989,20857,
1998,2038,8634,
1996,2021,12356,
2021,2022,5236,
2013,2019,11533,
1979,1999,21551,4296
2001,2004,11329,
1965,2004,16138,
1974,1976,12072,
1968,1974,14801,
1987,2030,10685,
1996,2007,21685,
2011,2046,16391,
1985,2031,19903,
1991,2023,6854,2822
1972,2002,21356,
2010,2029,14940,
2019,2037,19828,
1957,1997,4950,
2012,2026,19865,
1999,2038,16474,
1962,2012,11621,
1953,1967,19869,
1975,1979,14013,
2011,2053,19206,
1958,1960,14325,
1951,1972,2985,
2008,2016,10396,
1987,2033,11914,3090
2021,2058,13708,
2020,2062,13334,
1963,2000,20696,
1983,2023,13,
2003,2008,20589,
1958,1991,17080,
1981,2014,16908,
1998,2037,5888,
1983,1998,6179,
1990,2010,19413,
1983,1985,4948,
1963,1973,3801,
1982,1989,21259,
2011,2037,13489,
1970,1997,14031,
2000,2012,14296,
2006,2044,6779,
1985,2000,21720,
2006,2037,1277,
2001,2013,12954,
1956,1994,3647,
2010,2032,9636,
1995,2019,8816,
1982,1984,15380,
1989,2039,19401,
1979,1995,9576,
2020,2055,11912,2183
1970,2013,3496,
2012,2061,5179,
2008,2052,6485,
2014,2015,1568,
1985,2008,20341,
1980,2008,4679,
1953,1970,2056,
1983,2003,1901,
1994,2006,6884,
2015,2056,297,
1975,2020,5296,2822
2014,2041,2921,
1965,1992,19279,2009
2007,2041,6242,
2004,2032,11483,
2009,2011,4106,
1964,1988,14539,
2003,2040,9452,
1999,2023,17376,
1999,2032,15979,
1975,2001,20634,
1964,2000,13443,
1972,1981,18606,
2021,2053,18923,
1993,1998,6736,
2005,2021,17036,
2009,2015,7020,
2010,2058,9768,
1988,2008,16255,
1994,2002,12135,
2004,2025,1242,
1954,1986,20752,
1981,1995,12148,
1990,2032,1723,
2003,2044,1903,
2007,2015,6218,
1987,2037,12818,
2010,2013,838,
1959,1996,626,
1990,2004,20358,
1957,1976,17906,
1978,2004,15743,
1996,2031,8727,
2008,2043,11350,
1994,2023,4144,
2014,2042,12110,
1964,1975,7030,
1976,1994,3290,
2015,2042,6298,
2004,2019,9070,
2017,2021,2345,
2012,2058,945,2183
1990,1996,11332,
2019,2063,1347,
1962,2010,276,
2013,2058,17278,
1978,2013,8012,
1982,2018,1261,
1966,1999,6501,
1990,2026,5307,
1983,2001,14878,
1965,1982,21692,
1982,2029,5271,
2018,2049,1523,
2009,2025,18567,4296
1981,2021,19616,
2006,2036,1949,
2018,2043,359,
2021,2035,19466,
1991,2023,1914,3320
1985,2022,10682,
1998,2041,9022,
1995,2042,7306,
2004,2008,11400,
1997,2044,11762,
2001,2019,10434,
1978,2011,16433,
1988,2016,15691,1797
1992,2041,18536,
1975,1977,19616,5209
1996,2003,18284,
2020,2035,12027,
1982,2021,15283,
2008,2028,9900,
1952,1994,10527,
1986,1998,15918,
2019,2039,16860,
1996,2041,10175,
1993,2023,5917,
2001,2018,15861,
2016,2046,3418,
2006,2046,20834,
1967,2005,5382,
1971,2011,20079,
1997,2044,729,
2010,2035,9663,
1966,2000,10478,
1995,1997,17953,
1962,2006,128,
2018,2021,8803,
1976,2011,19840,
2019,2064,8111,
1993,2039,15913,3090
2001,2046,18126,
2006,2042,4673,
2010,2055,10914,
1999,2015,12971,
2021,2039,10123,
1967,2016,12878,
1988,2028,651,
1996,2026,15085,
1981,1991,20094,
2003,2039,17591,
1991,1996,18243,
1982,2012,484,
1976,2015,12751,
1976,1984,15962,
1960,1982,2592,
2018,2019,2895,
1954,1990,825,
1951,1995,5167,
2018,2059,10646,
1963,2010,8280,
2006,2019,7612,
1952,1990,9232,
2020,2035,6824,
1987,2013,16138,
1975,2025,9222,
1981,2002,12910,
1953,1986,15864,1355
1997,2002,10419,
1957,1980,17843,
2002,2020,3985,2822
1996,2033,3443,
2008,2029,4091,
1954,1971,10941,
1997,2015,19178,
1991,2019,7334,
2001,2046,846,
1957,1980,14390,
1990,1998,15025,
1950,1991,1362,
2007,2032,903,
1979,2003,16156,
2006,2041,16444,
2002,2030,854,
1957,1987,3771,
1957,2001,2042,
1995,2029,5057,
1982,1993,2701,
1994,2010,1127,
2016,2031,1683,
2009,2029,5549,
2005,2052,15032,
1957,2004,3073,
2001,2042,20528,
1957,1985,13619,
1991,2037,9398,
2020,2047,11201,
2008,2027,19519,
