date,gate,departure_hour,statusID
2013-07-12,Y5,9:08,8
1995-12-15,W3,6:53,2
2016-09-07,E0,11:56,3
2005-01-12,G4,9:12,10
2008-07-12,L3,4:59,3
2016-05-13,U4,6:23,1
1980-06-06,F4,0:04,4
2010-01-27,U9,10:34,1
1999-07-13,J1,12:19,2
1980-07-25,B7,3:17,6
2015-03-27,S3,10:20,1
1997-07-14,K4,15:08,9
2004-02-23,S0,23:38,1
1989-10-28,O0,15:41,1
1992-12-28,X3,4:24,3
2019-06-15,K5,17:47,1
2007-09-13,P0,23:14,1
1985-05-09,F4,22:14,1
2013-10-06,E6,0:38,1
1989-03-15,U0,1:11,1
1981-08-23,X3,11:06,13
1980-06-12,L6,21:29,1
1980-02-16,J4,17:43,1
1999-09-01,F9,10:09,1
2020-06-19,R5,2:32,10
2018-11-22,Q6,14:00,9
1981-06-07,V5,8:17,2
1992-01-28,J7,20:08,6
1988-05-27,S7,7:13,1
1985-09-18,Z7,19:21,1
1997-01-28,W5,19:16,1
1985-11-11,A5,8:29,1
2003-11-20,J5,23:22,12
2007-08-30,F8,1:02,1
2003-03-27,A7,8:51,4
2001-10-26,L3,1:10,5
2018-08-08,X7,21:41,2
1990-03-08,Q1,6:35,6
2005-02-24,I2,17:36,1
1990-09-02,K8,9:10,10
2011-12-03,K7,2:11,13
2014-10-20,E0,4:01,1
1998-12-28,J6,16:44,8
2009-05-21,F1,1:21,1
2004-06-19,Q0,11:14,7
2010-05-25,O8,8:09,11
1985-05-20,V7,21:17,1
1997-07-12,A9,16:37,4
2014-10-07,W7,23:01,1
1988-11-01,V2,13:16,9
1986-03-05,M0,1:00,12
1981-04-23,C1,11:06,1
1980-01-21,C2,17:34,1
2011-04-20,Y5,12:35,1
2008-02-07,A9,6:28,1
2007-06-07,D0,8:45,3
2007-04-19,Z4,22:47,2
2007-07-21,E3,17:03,2
1984-07-14,H1,18:23,1
2005-01-06,P1,12:04,1
1982-11-15,I1,19:15,3
2015-11-17,H3,10:15,4
2001-04-02,M3,4:52,1
1995-03-27,G9,12:41,2
2004-03-11,N2,3:35,1
2012-03-10,B8,23:12,1
2000-09-06,E2,12:37,8
2009-03-01,I4,18:51,7
1980-01-22,H7,2:25,1
1989-08-04,F5,8:38,1
2016-05-17,B3,22:15,1
1987-08-21,W4,16:08,8
1994-06-29,Z3,12:26,3
2008-10-21,S0,12:16,5
2004-12-12,L0,13:03,1
2005-06-07,J5,19:59,1
2014-03-31,X9,8:57,2
2011-06-28,B4,12:55,12
2010-12-10,Q8,12:45,2
2002-02-15,E8,20:04,1
2005-05-16,A2,21:15,1
2009-07-23,T0,22:00,7
1986-08-08,P4,9:03,1
2002-05-12,D1,19:44,5
2008-01-05,Z3,19:22,9
2008-12-04,M2,7:39,4
2012-06-01,L6,9:38,5
2007-05-02,Y4,9:42,1
1992-11-21,K8,20:02,1
2013-01-30,W9,12:31,1
2010-08-07,H3,4:13,1
2016-05-16,U3,1:34,2
1989-12-01,S3,7:25,1
2012-04-27,V0,15:36,8
1988-02-24,S6,1:21,1
1986-08-15,S3,11:40,1
2006-10-07,L0,20:26,1
1998-11-29,B8,4:28,4
1982-06-02,W9,17:35,1
2021-02-13,F2,22:34,4
2006-01-05,R5,23:45,7
1988-03-26,B1,6:02,3
2015-08-09,B0,18:18,1
2018-02-17,W9,20:38,1
1984-06-09,M7,3:42,6
2017-04-16,U9,23:05,6
1982-03-19,P7,21:32,7
2013-02-16,L5,20:00,6
1992-07-19,T8,18:50,1
2002-05-01,T9,1:55,1
1998-04-09,W1,14:06,12
2020-10-30,Y1,21:15,2
1991-07-14,P6,5:16,1
1997-04-28,S9,9:44,1
1993-04-16,U6,2:20,1
1993-09-20,I3,22:44,3
2012-01-04,I4,0:26,1
1998-01-29,G8,15:01,1
2001-05-07,V3,13:42,10
2006-09-14,X0,10:40,1
1997-05-29,J2,20:49,2
1992-05-29,D8,23:09,2
2020-01-29,H8,2:00,1
1995-09-22,R3,20:45,2
2014-03-06,I4,22:45,7
1992-02-01,R2,2:41,10
2001-10-22,Y3,18:53,5
2001-12-30,O9,20:58,3
1993-12-16,D9,17:03,2
1994-08-22,U3,18:13,6
1985-06-22,X2,17:27,2
2012-01-30,M1,13:38,6
1991-08-19,R4,11:48,2
1990-12-12,S4,6:36,15
1996-03-01,S5,9:17,11
2010-08-17,J5,6:58,3
1987-05-08,C0,16:04,8
2007-11-08,C3,19:55,5
2015-12-25,X4,9:23,8
1989-03-27,L9,6:22,1
1995-03-20,L7,14:11,3
2002-04-19,R0,11:39,1
2004-12-03,V0,22:38,1
2006-12-12,A3,18:38,1
2013-01-06,A2,21:45,1
2016-10-27,W1,2:51,12
2009-01-07,D1,2:35,1
1985-01-17,H1,7:44,1
2021-02-08,Q7,23:02,2
1995-10-19,A8,22:39,1
2012-03-23,A2,22:10,12
2014-02-14,K2,19:05,1
2006-07-30,D6,13:14,1
1988-09-29,J2,15:34,4
2010-09-24,Y3,21:46,1
2017-05-10,Q5,9:51,2
2005-02-21,C1,16:08,4
1993-08-31,A9,21:33,8
2002-05-28,N0,17:58,6
1982-08-22,Y8,1:11,1
1984-10-19,Q1,23:09,1
2014-11-12,W3,20:05,2
1984-02-05,L6,1:06,1
2004-07-21,H0,18:38,1
2015-08-23,J5,8:53,9
2006-07-06,V4,18:24,1
2000-03-14,L1,16:03,1
2009-02-26,X1,7:02,1
1987-07-16,R1,17:05,15
1991-06-07,K9,2:15,4
1989-03-11,D1,0:33,6
1980-03-18,N6,2:38,1
2015-09-29,S4,8:46,1
2009-09-07,I6,1:01,3
1996-03-19,R3,18:08,1
1980-07-18,A6,12:02,1
2015-07-31,C3,4:58,1
1988-11-27,B2,9:28,1
1988-11-22,C5,14:49,1
2008-07-23,D0,11:20,1
1986-12-22,E7,6:22,1
2012-07-07,D6,10:28,1
1985-02-13,L6,22:03,11
1984-01-25,J0,17:28,3
1982-01-01,A6,17:12,11
1987-07-24,D8,13:29,1
1999-09-09,Q2,20:56,10
1980-05-25,A3,20:56,2
1994-11-11,P3,4:19,1
1990-12-11,J5,10:03,11
2020-05-18,C5,8:37,1
2017-04-16,D1,3:35,5
2021-02-22,D4,10:09,12
1995-09-05,V0,16:51,5
2013-11-01,Q8,3:54,4
2009-12-01,E7,11:00,3
1993-04-07,X5,11:11,1
1984-07-23,Y2,8:47,2
1981-12-04,I2,5:47,11
2010-01-07,D4,18:02,3
2014-01-30,Y5,10:45,1
2005-10-04,Y4,10:19,7
2000-05-02,K0,0:22,6
1999-09-23,W5,10:30,1
2013-08-23,G2,8:54,5
1995-10-02,T0,19:05,1
1983-06-23,P5,3:28,4
2005-08-14,F3,12:11,3
1998-04-11,T6,23:12,1
2018-09-04,R2,12:38,1
1994-07-21,K4,18:08,1
2006-07-24,U9,4:16,4
2017-12-08,Q5,16:37,1
2018-07-13,J7,18:31,1
1983-09-24,F8,0:07,1
2004-02-17,S1,8:52,1
1987-08-22,V3,9:58,5
1984-12-06,P8,23:57,1
2005-12-15,E7,21:45,1
2019-05-06,Y6,9:45,3
1998-03-05,Q7,10:52,6
2010-04-05,O8,5:58,1
1980-05-04,E0,19:08,1
2012-01-11,Q3,8:57,6
1996-04-20,F5,3:02,5
2007-06-13,X5,13:03,1
2013-01-27,I3,10:27,9
2007-04-10,B6,8:35,1
1990-08-05,P8,22:45,8
1982-07-02,V5,8:58,6
2019-02-12,N3,11:07,1
2006-06-19,R7,2:50,1
1989-01-24,S6,10:23,1
1984-02-11,V2,6:33,1
1980-11-24,R8,7:17,1
2016-10-26,H4,1:37,2
2001-02-28,G3,8:18,1
1983-07-04,M6,3:24,3
2003-09-30,P2,1:09,12
2015-12-19,S4,4:24,1
1983-11-25,N2,19:14,9
2013-12-27,H4,22:51,1
2002-01-30,V4,15:17,1
2016-05-12,K1,18:12,6
1997-09-09,E2,1:53,2
2007-07-07,U4,17:48,3
2008-01-12,T9,20:04,2
1989-11-13,N2,23:24,2
1987-11-17,V0,22:30,8
2006-10-03,R1,6:19,6
1985-07-11,U4,17:32,2
2018-08-19,L2,21:17,1
1992-11-09,A8,12:55,12
1985-02-04,U6,23:30,6
2012-08-14,O3,0:36,6
1996-02-11,E8,15:58,1
2015-05-27,D1,15:58,10
1982-05-15,P9,3:42,1
2018-08-14,E0,7:03,3
2008-11-20,B7,10:06,2
2008-05-22,J9,2:06,1
2004-05-31,Y8,18:37,7
2000-05-20,K0,3:09,3
2014-02-08,O3,18:33,2
2010-06-03,W5,11:33,1
1991-04-02,J9,18:03,15
2015-05-05,Q8,22:42,1
1993-03-10,G7,19:26,10
2000-05-25,C0,4:10,1
2005-05-14,J9,19:32,4
2000-03-25,H7,20:37,8
2011-06-29,N2,7:58,1
2006-05-02,S4,1:07,1
2012-06-02,O1,19:13,3
2005-10-25,K5,11:05,11
2004-05-19,Q5,9:45,2
1993-03-12,V4,2:17,15
1995-12-25,P7,23:46,2
2004-10-16,H9,17:54,1
2018-11-07,N3,6:46,1
1989-05-16,R2,1:24,1
2007-08-31,J8,5:13,11
2006-04-22,J2,18:40,1
1995-02-10,H2,18:06,5
2008-01-03,C1,19:29,2
2008-02-17,Y9,7:56,1
2009-01-28,W4,15:43,1
2004-01-31,Y5,21:11,1
2010-09-23,L7,5:30,2
2005-01-09,K3,15:26,4
2004-03-27,M0,0:52,1
1985-07-29,L1,3:28,1
1986-07-16,S5,2:22,1
2013-08-03,W8,13:31,1
1980-11-30,Y4,12:31,4
2006-09-24,J0,5:03,6
1987-07-24,F8,13:47,1
2009-08-26,R3,14:36,8
2001-11-17,J2,11:36,1
2004-04-06,R7,8:17,7
2008-04-27,N6,18:38,7
1987-09-12,J8,8:40,3
1983-05-13,Z2,20:45,3
1990-06-24,I3,3:23,2
1989-02-15,J5,11:22,1
1985-04-18,I3,14:24,1
1983-05-31,D7,1:13,1
1994-07-28,U8,20:01,9
1998-03-04,W8,10:29,2
2008-02-22,Y6,9:55,3
1983-10-28,X1,14:02,1
2003-04-22,A3,18:50,10
1986-10-01,D5,1:07,1
1990-06-16,C3,21:24,1
1998-08-14,F6,13:32,6
1991-06-11,G1,20:15,6
2002-11-07,X3,10:46,1
2019-09-19,E7,5:36,1
2015-05-30,K1,23:54,1
1986-09-01,E1,6:23,1
1982-02-09,X4,17:44,1
2010-12-03,D7,17:47,11
2009-03-02,J6,18:51,1
2017-11-04,I2,6:57,1
2006-02-01,A0,14:09,4
2014-05-18,U0,16:53,7
2018-11-23,B6,10:10,3
2018-08-19,L0,13:16,11
2018-12-29,H4,19:42,11
1986-12-28,E9,23:56,1
1980-05-07,X8,20:16,4
2020-08-07,M5,12:42,1
1987-10-31,C7,22:30,2
2019-03-02,Z5,13:18,1
2016-08-02,J9,5:14,1
2010-06-20,C2,15:59,5
2003-10-01,M4,13:34,1
2018-02-08,S4,22:21,1
1994-10-14,G8,20:31,4
1995-02-28,R9,21:26,6
2003-05-03,F3,8:29,1
1998-02-02,W0,2:51,1
1992-01-23,K9,20:25,1
2003-01-31,H5,22:27,1
1996-01-21,Q0,8:34,5
1983-07-15,D6,17:39,1
2003-01-10,H8,8:23,1
1999-02-09,I0,23:30,3
2015-08-26,T4,9:55,2
2007-12-05,Z8,6:14,4
2020-08-14,C2,17:26,1
2010-10-11,V8,3:12,1
1983-01-06,O9,19:01,1
2003-12-01,N8,22:55,1
2016-04-03,E6,16:45,1
1996-10-04,H9,19:55,5
2019-03-06,O9,22:53,2
2015-05-24,V5,19:03,1
1989-01-31,N6,16:59,1
2013-04-09,Y5,4:29,1
2018-01-11,X7,16:12,1
1983-03-29,G4,19:21,1
1985-04-15,D6,1:34,4
1987-05-06,T1,3:24,1
1985-04-19,X4,9:51,5
2002-03-15,J5,7:17,1
2017-04-17,D8,0:21,2
2016-09-08,I3,6:56,10
1998-10-10,U6,2:18,6
2014-06-20,E9,13:12,1
2012-09-17,F2,16:37,3
2013-03-24,X4,13:11,1
1994-11-01,U7,19:22,2
2016-05-01,B0,1:48,5
1986-07-22,N6,5:28,1
1989-08-02,M3,5:06,1
2020-10-30,B2,13:18,8
1993-07-10,N3,16:52,10
2015-11-24,R9,6:49,6
1985-08-18,B7,3:39,1
2009-08-19,V3,12:17,11
2006-08-23,H5,22:44,5
2017-10-08,T3,3:53,1
1991-11-10,Q4,16:27,6
1996-07-08,R3,14:31,1
2004-07-22,L9,2:14,1
1986-05-24,N0,18:16,1
1994-11-09,C5,19:06,1
2014-07-14,B5,3:41,1
1981-09-26,P5,13:01,11
2012-08-29,Y4,21:50,4
1984-08-25,G4,7:10,3
1998-06-24,V0,2:58,2
1996-05-05,R1,16:04,7
2018-02-25,N1,12:55,1
2006-11-29,X1,4:23,10
1988-11-06,W8,1:02,4
1987-02-23,Z3,3:39,1
2010-08-18,M2,6:52,1
2004-04-02,R5,6:17,6
1995-03-15,D9,13:35,2
2011-04-18,D7,1:03,7
2018-05-26,M9,12:22,3
1980-10-09,I7,7:24,1
2001-05-31,D6,5:09,5
1993-06-16,H4,17:33,1
1992-03-26,O4,19:45,1
2020-05-17,V6,8:28,1
1998-11-21,X8,2:49,1
2003-09-28,Y0,5:42,8
1992-05-17,W6,18:25,1
1999-03-11,R5,10:39,1
1982-11-02,Y1,15:08,2
1989-10-21,W0,5:02,6
1986-08-16,A3,15:25,2
2002-03-10,A0,17:28,1
1988-08-21,B2,16:58,1
2006-05-05,N2,10:17,1
1989-07-12,B2,1:43,1
1994-11-04,P4,6:41,9
2014-06-09,D4,2:22,2
2001-01-06,J9,17:26,1
1986-11-26,X1,0:11,1
2008-10-17,U7,21:41,1
1996-06-28,R0,10:54,7
1985-01-03,J2,12:23,1
2007-06-05,H1,2:28,1
2015-08-13,I7,10:31,6
1995-06-08,E7,9:47,1
1996-03-14,C3,3:02,1
1998-11-10,C1,1:29,1
2018-07-05,R9,16:30,2
1985-09-13,S7,0:32,2
2012-11-27,W2,20:42,1
2016-06-24,Z8,2:29,5
2001-06-04,F5,1:36,1
2012-01-02,W0,15:00,1
1991-11-07,U7,0:16,2
1986-07-21,S7,11:23,6
1982-06-21,X6,17:39,1
2019-07-19,K8,11:22,1
1985-05-27,B1,21:05,1
1996-10-03,J9,6:27,3
1983-09-16,O6,17:08,1
1990-02-24,B0,17:24,1
1994-12-30,Q2,17:31,1
1989-10-30,C4,0:31,1
2012-08-29,U1,3:27,1
2002-07-13,C8,14:10,1
2000-01-23,I6,14:04,12
1994-06-11,L6,18:59,4
1987-12-27,C5,9:30,8
2005-08-05,U9,7:21,1
1985-05-20,L3,17:45,6
2000-06-01,C3,16:24,10
1988-02-19,S0,18:18,9
2017-04-03,N4,12:15,10
2001-09-26,A9,10:18,9
2003-04-03,J7,21:19,1
1993-10-04,Q0,17:25,1
1987-10-06,B1,3:21,10
1992-06-18,Q2,21:49,1
2012-03-31,N2,10:05,1
1994-05-15,N9,5:40,1
1984-02-04,J9,15:31,1
1989-11-15,R6,3:21,1
1987-10-15,A7,10:21,5
2003-10-26,J5,21:58,1
2001-03-09,N0,18:38,1
2014-12-11,C1,1:44,2
2015-11-18,Z9,4:50,4
1999-02-28,S9,8:05,1
2009-03-18,C9,9:57,1
2012-01-18,F4,21:58,2
2003-12-09,R3,2:58,1
1983-09-24,V1,14:14,5
2003-12-26,L8,19:15,1
2012-05-16,R2,14:36,1
1988-12-30,E3,6:20,4
1994-12-30,L6,8:25,9
2002-03-31,S4,20:48,2
1984-05-15,M4,7:24,1
1989-10-01,T9,23:51,1
1985-01-27,K9,10:24,3
2006-09-24,L0,14:56,1
1980-09-14,T7,9:42,1
1985-11-20,F8,15:28,1
2018-08-04,P6,19:14,1
2009-01-27,Z0,20:53,1
1996-03-12,Y9,18:15,3
1988-12-16,Y9,23:00,5
1996-03-12,P7,9:07,5
2012-06-25,N4,23:41,3
2012-10-23,K1,20:08,1
1999-07-11,Y3,3:12,8
2003-08-05,J7,17:57,1
1997-09-07,F0,12:32,11
1983-04-05,A3,23:44,1
2001-10-21,U5,14:21,3
2012-05-24,Y0,7:55,1
2011-02-06,F1,0:09,13
2020-06-01,X9,6:31,2
2017-12-17,A8,20:44,2
1986-09-30,H0,2:28,1
1980-10-10,U9,13:03,1
2001-06-03,Z6,2:17,1
1987-03-18,S0,15:12,12
2005-09-22,N5,18:03,8
1991-09-03,I4,19:23,3
2004-12-08,F3,5:58,11
1986-04-23,M3,20:09,2
2006-02-13,K8,8:18,10
2013-02-17,T4,23:44,1
1994-04-04,V7,19:36,2
2000-09-19,U6,20:17,1
2017-04-25,J9,5:26,1
1982-11-16,G1,23:07,5
1981-09-09,K9,16:06,1
2004-11-22,M3,20:38,1
1999-01-20,K4,5:31,2
2010-06-11,G2,22:27,13
2007-03-09,L4,8:08,5
1991-10-06,H7,17:49,11
1989-04-12,J2,7:16,2
2019-12-16,B2,4:01,1
1988-04-08,D5,1:13,1
1996-07-05,K5,7:08,1
1997-02-09,M7,14:27,1
2013-09-30,I0,18:14,1
2016-03-14,I5,17:11,10
2019-01-25,U5,14:33,1
2001-11-03,Z7,11:55,12
2010-06-13,T3,2:21,1
2005-12-23,U9,18:52,1
2004-04-24,L4,3:52,1
2016-06-05,Y0,0:21,1
1982-11-30,V0,21:05,1
2002-05-14,X6,7:51,3
2017-04-15,R0,8:52,1
2013-08-06,G8,5:55,9
2019-09-20,U8,8:22,1
1980-06-12,X3,2:27,1
1990-11-17,X7,17:02,1
1990-05-15,O4,5:23,1
1998-05-16,C5,12:51,1
2009-06-27,K2,5:59,1
2005-04-21,B5,16:28,7
1989-05-14,Q2,15:44,1
2009-03-19,P5,8:53,3
2014-01-17,X3,8:48,11
2016-06-07,S7,3:15,5
2020-11-21,U3,4:48,1
2005-06-08,E2,21:12,9
1999-12-11,X2,5:46,7
2013-09-05,D5,11:07,2
2011-11-06,S9,3:00,5
2011-05-22,F0,10:46,1
2010-06-03,D6,15:27,1
1999-10-23,A5,9:17,1
1988-11-26,U7,11:41,7
1981-06-23,T4,12:17,1
1984-08-25,H0,23:58,11
1981-12-19,K4,22:07,13
1992-11-19,R1,18:50,4
2013-12-20,L6,16:16,1
2005-04-19,V9,17:18,9
1987-06-24,P7,4:45,1
1990-12-30,C0,20:14,1
2012-04-24,P7,21:00,1
2006-09-26,R6,11:15,9
2002-10-03,U1,16:02,1
1999-10-22,C1,9:57,5
2000-11-25,X1,0:31,6
2014-01-28,B4,21:11,3
1982-10-19,V1,9:47,3
1992-04-13,S9,11:07,2
2002-05-24,A7,17:16,1
1987-08-02,X8,22:16,1
2015-09-26,M9,23:47,5
2007-10-01,L1,13:49,6
1989-09-28,S3,6:36,1
2009-04-07,M2,4:37,1
2014-04-29,Q1,4:22,9
1984-04-12,K9,12:17,1
1992-05-28,X5,15:29,7
1994-11-08,P1,1:43,6
1981-12-20,X7,0:06,3
1982-06-16,Q6,20:49,1
2010-08-30,X0,5:59,7
2011-01-19,Z4,1:04,8
1991-01-01,E9,4:00,1
2014-06-11,S1,0:15,1
1997-03-04,L0,10:55,1
1981-11-02,I7,23:21,1
2011-07-08,I7,12:08,1
2005-01-07,G6,10:08,5
1995-03-16,Q5,17:54,1
1992-04-09,P9,22:34,9
2018-04-19,O8,13:38,2
1987-07-04,F0,5:58,8
2010-05-09,Y1,13:48,1
1994-03-05,T2,15:35,1
2013-01-29,Q0,17:02,3
1986-09-30,Q3,18:23,1
1983-09-13,Q4,1:48,6
1997-04-14,I1,12:49,1
1994-04-15,S3,23:55,2
2012-10-01,B5,18:01,1
2004-05-22,N8,5:57,2
2008-11-01,X7,20:12,1
1995-04-09,B0,16:00,9
2020-12-12,L5,1:26,12
1996-09-28,B5,7:52,2
1995-09-25,J6,3:06,1
1993-02-16,Z9,19:28,1
1996-03-07,Z4,0:45,4
1987-09-07,P1,14:58,1
1995-06-08,Z1,18:54,2
2008-02-19,P2,7:57,2
2001-02-08,P0,13:18,1
2000-03-01,I5,8:54,1
1984-10-15,U0,23:05,2
2020-07-22,B9,5:00,1
2008-07-18,H4,9:33,1
2006-06-19,U8,13:55,1
2003-12-31,U2,19:41,1
2016-06-03,S5,4:18,1
1985-02-21,B3,14:49,2
1983-06-05,W8,8:24,1
2014-05-19,H9,17:36,10
1993-04-02,P4,16:10,1
2018-12-23,W4,15:33,1
2013-06-25,W6,0:59,2
1985-05-22,R8,1:40,5
1986-07-17,E3,6:17,1
2014-06-29,C1,0:01,1
2009-09-24,O2,0:23,1
1980-06-12,E7,18:28,2
2000-03-01,F2,9:00,1
1991-12-21,K3,15:04,1
1980-10-25,F7,9:30,1
1997-05-14,T7,5:29,2
2003-05-20,N8,14:44,4
1986-07-14,Q5,11:22,1
1998-08-02,E1,9:07,3
1989-03-20,X3,19:10,1
2009-07-18,I6,23:12,2
2018-04-21,A9,8:36,9
1996-09-23,Z4,11:34,6
2004-06-23,O1,8:39,1
2019-02-06,B0,3:52,1
1999-12-06,A4,6:49,1
2018-08-06,M0,12:16,10
1992-03-03,L0,10:36,6
2005-06-18,S4,8:28,6
1990-06-25,F3,14:01,1
1992-03-16,K2,14:17,1
1998-11-13,Y4,7:21,4
1990-11-24,S7,4:00,1
2020-12-31,A6,14:49,9
1988-03-13,D6,20:23,5
1985-12-05,Q4,16:59,1
1992-04-16,Q0,1:21,1
2005-02-26,W8,6:16,8
2006-04-04,T0,19:49,1
2013-01-31,H3,13:09,4
1990-04-16,Z4,3:48,2
2020-11-02,P8,22:19,1
2013-02-05,E1,1:26,3
1987-07-09,T3,12:14,3
1989-10-24,R9,11:21,5
1980-11-22,G1,3:45,1
1997-12-30,C3,20:50,1
1989-06-26,V0,20:05,4
1997-10-13,I3,7:38,9
1980-06-23,U1,5:55,1
1988-09-29,D5,1:31,3
2011-08-15,O8,21:07,1
1981-04-12,L7,23:52,1
2021-01-19,J8,9:16,7
2004-08-02,T2,5:03,11
2010-10-07,L8,10:36,1
2006-10-05,D1,8:34,2
1985-09-14,K2,15:18,1
2016-06-16,Y0,7:00,9
2016-06-26,J8,6:25,1
1996-08-11,Q0,22:12,1
1982-02-17,S3,12:48,8
1993-04-20,D2,20:40,5
2020-05-22,F3,13:57,1
1984-10-30,W8,5:47,10
1988-04-24,B2,11:46,2
1981-07-30,T1,9:17,2
2018-08-04,R3,20:50,1
1990-06-27,D6,8:13,1
1988-10-31,O4,6:03,1
1989-08-14,G3,22:21,1
2017-07-30,Y5,20:46,1
1990-06-26,N6,12:39,1
1986-11-28,A1,19:17,2
1996-09-14,H1,1:49,9
2020-01-15,V4,21:40,3
2001-11-12,C9,16:16,5
2014-07-23,Z1,10:52,1
1996-12-13,S8,16:26,1
1989-07-10,M6,10:56,2
1986-08-11,O1,8:51,1
2004-02-28,H6,17:39,1
2004-09-17,Q2,16:12,1
1983-10-13,D5,0:40,1
1985-01-19,I1,14:05,1
2006-02-19,V6,18:43,1
2015-01-21,V0,5:17,9
1997-12-13,M3,13:08,1
1992-05-13,Y3,14:37,4
2001-08-10,M7,14:15,4
2015-02-21,O3,15:22,5
2009-03-27,O5,10:29,5
2015-03-20,N0,1:50,1
1993-08-03,D6,19:57,1
1982-03-10,P0,13:23,1
2000-07-15,R1,14:35,1
1982-12-02,T9,16:05,3
2008-11-11,C1,16:16,4
1982-07-02,K7,13:44,1
2012-08-02,W0,23:11,1
1992-03-02,Y4,13:10,1
2006-10-05,E1,10:51,1
1984-06-18,R3,13:59,1
1981-02-20,F6,22:22,6
2014-03-20,Z0,23:37,1
1980-08-26,Q3,6:41,1
2009-11-21,C3,1:01,6
2007-07-05,J7,18:20,12
2013-12-01,Z0,17:47,1
2014-04-19,I7,21:20,4
1998-09-16,E6,8:36,1
1997-04-24,H5,22:05,1
2013-11-23,S7,23:50,2
1983-01-27,T6,0:25,1
1992-12-12,I8,19:04,1
2011-10-26,Z6,23:19,2
2007-09-10,O7,5:53,1
1983-04-03,D0,19:00,5
2018-04-28,L1,16:28,5
1987-05-07,N9,15:22,2
2016-12-29,A1,5:27,3
2009-07-06,E8,22:48,1
1999-04-05,T5,4:16,1
2006-08-29,A6,15:05,2
2015-01-12,F3,4:54,3
1994-01-14,H6,8:12,10
2016-09-06,I6,8:46,6
2020-04-15,I4,5:36,1
2009-07-26,F7,1:06,3
2013-02-04,G2,0:56,12
1986-05-03,Y7,2:44,2
2005-09-13,B4,23:14,5
2011-09-18,S5,13:36,2
2000-09-13,R1,14:11,1
2011-04-23,F9,20:05,1
1997-02-22,B2,20:58,2
2005-06-25,U8,7:32,12
1980-11-27,O1,21:10,1
2006-12-13,H0,10:29,11
2003-04-01,G4,1:31,1
1980-08-08,M6,22:29,5
1986-01-16,A2,9:58,1
2012-06-09,U5,23:01,1
2007-02-21,M6,16:48,1
1999-01-26,M9,21:57,1
1990-04-10,Z4,23:34,1
2007-05-31,G4,0:21,11
2004-08-24,X9,22:37,1
1997-04-27,T4,9:40,8
1981-12-13,M3,18:02,6
1996-02-08,C1,20:55,1
1991-06-23,W5,13:55,1
2015-09-08,O5,19:07,1
2011-12-13,T2,2:01,2
2002-04-24,Q3,3:11,1
2000-08-25,F1,0:31,11
2000-04-25,T2,15:12,8
2016-11-21,R8,4:37,6
2000-01-04,I4,22:04,4
1983-09-20,P8,23:10,1
1999-06-23,G5,1:43,1
2009-01-14,C2,9:48,1
2014-08-24,K3,10:52,1
2002-11-06,X3,17:34,3
1990-06-03,Q5,21:07,1
1989-03-24,N3,12:28,2
1989-10-03,T6,4:04,2
1986-07-18,R3,4:15,2
1989-07-25,N6,4:08,6
2004-06-04,G1,19:42,1
2006-05-09,Z6,22:56,1
1997-11-29,J4,20:45,3
1993-10-14,X0,1:26,3
1992-04-08,H9,17:57,1
1983-01-26,T5,5:07,10
1981-11-03,L7,6:36,1
2006-12-07,V0,11:26,1
2008-07-24,T5,8:58,8
2000-09-18,Y8,10:34,1
2009-01-17,E9,2:40,1
2010-03-04,U8,16:54,1
2019-01-11,S8,21:21,1
1994-06-05,I4,0:53,1
1989-08-15,M1,8:31,1
1983-09-18,D1,2:45,1
1992-04-21,K5,2:00,1
1981-04-27,Q4,15:13,8
2005-10-03,G8,0:10,6
1996-01-22,G6,12:34,3
2010-05-31,Q2,1:51,1
2007-10-14,O4,21:44,1
1990-10-30,H4,19:04,1
2008-03-01,W7,0:42,6
2000-04-23,T2,5:56,1
1991-03-21,O5,1:52,1
1982-05-24,T7,4:05,1
2011-05-21,P3,20:17,2
1994-08-20,Y2,5:01,1
2017-06-17,N6,18:06,3
1999-01-29,K4,9:12,12
1984-09-07,H1,19:52,1
1995-06-17,I6,10:03,4
2004-06-15,Q1,11:42,1
2005-06-18,P9,17:38,3
1980-12-09,S1,16:47,2
1988-06-28,K8,18:31,1
1990-10-13,N8,19:15,1
2017-01-31,X4,17:03,1
1988-11-03,O4,23:13,4
2006-04-21,I5,21:58,1
2006-09-24,L8,23:04,1
2005-04-08,E7,8:51,1
1980-06-12,T7,23:31,8
1996-10-27,K0,5:29,1
1984-09-24,S6,19:53,1
2015-10-16,L8,16:01,1
2020-04-28,I9,11:40,8
2008-08-17,H2,9:29,5
1981-09-19,R2,14:48,1
2007-10-01,T8,21:52,2
1985-02-12,D0,22:12,2
1982-03-13,C9,7:59,9
1993-03-28,C1,2:48,3
2005-05-27,J3,19:49,1
2000-11-19,Y1,9:37,9
2011-01-25,B7,0:25,11
1996-05-04,W8,12:19,4
1987-11-02,T2,20:01,4
1983-06-25,U9,10:53,3
2012-03-28,Z7,16:14,1
1996-07-07,O4,19:54,9
1998-07-02,L8,10:10,11
2003-10-19,H6,11:22,2
1982-02-07,U5,13:52,1
1985-02-11,A0,20:11,1
2004-10-11,B2,13:35,1
2009-09-12,M1,8:58,1
1992-08-02,G4,3:18,11
1991-07-15,X1,20:08,1
2012-02-12,B1,17:40,1
1984-09-24,R2,16:01,1
