language,personID
Bengali,44824
Mandarin,40570
English,34234
Moldavan,127191
Spanish,74534
English,40981
English,35971
English,31499
Japanese,53050
English,119731
English,12471
Somali,154542
Lithuanian,128595
Mandarin,73959
English,65784
Mandarin,73331
English,57095
Spanish,163562
Mongolian,124984
English,163390
English,50709
Spanish,99465
English,80575
French,143595
Belorussian,31950
Hindi,51647
Bengali,48754
French,163524
English,153121
Arabic,14123
German,160909
German,115525
Estonian,113781
English,171454
German,81424
Russian,112084
Bengali,14246
English,86679
Mandarin,8963
Spanish,7672
Bengali,41943
Azerbaijani,35473
English,154953
German,14311
Spanish,97073
Polish,46061
Bengali,151682
Italian,27239
Basque,6923
Mandarin,168745
Mongolian,168192
French,162089
Indonesian,64933
Spanish,166318
Mandarin,104678
Spanish,77862
Norwegian,223
Greek,88585
French,17479
English,120811
Indonesian,130684
English,21959
Spanish,27023
Spanish,145798
English,89061
Spanish,60673
English,4999
Mandarin,65218
Arabic,15104
Portuguese,164454
French,121856
English,19144
English,122623
English,70221
Yiddish,129022
Turkish,141985
German,44681
English,74765
English,110710
Mandarin,62721
German,102649
French,9979
Spanish,92150
German,14922
Spanish,138628
English,78230
Spanish,117357
Norwegian,15004
Arabic,32551
French,29088
French,15582
Mandarin,416
Spanish,23884
Spanish,90789
Kurdish,36109
Hindi,37586
Spanish,95029
Mandarin,24389
English,10633
English,78879
English,135406
English,143407
English,75531
Catalan,14964
Japanese,37492
English,43896
Greek,74678
Spanish,146004
English,138815
Italian,126821
Japanese,108611
English,148283
Portuguese,131917
English,48003
English,23923
English,29059
Mandarin,158926
English,104947
French,57856
English,5022
French,39697
Spanish,154190
English,119475
German,152880
Russian,20047
English,165236
French,14406
Spanish,82397
English,1885
English,114338
Sundanese,103039
English,11686
English,6449
Moldavan,156575
English,151215
English,81864
Hindi,80819
Czech,163727
English,166827
Italian,165091
Assyrian,125583
Italian,28231
Spanish,135136
Indonesian,155596
Icelandic,75174
Spanish,133548
Korean,4189
Spanish,35330
Spanish,152031
Hindi,39090
German,126407
German,89477
Spanish,52928
English,48224
Mandarin,64364
Mandarin,5370
Mandarin,19655
English,117566
English,160998
Italian,139701
Spanish,155992
Polish,85373
German,26552
English,95205
Spanish,59598
English,92360
Japanese,153021
Korean,122419
Greek,120285
Icelandic,159633
English,110779
English,75841
Serbian,102261
Bengali,137993
English,125139
English,159758
English,78229
English,90203
English,11450
English,1303
German,158514
Turkish,72409
Spanish,139213
Italian,170984
Ukrainian,145846
English,88383
French,13094
Spanish,121046
English,62572
Thai,145556
English,94539
German,87539
Spanish,129685
Spanish,90689
Spanish,116351
Cambodian,120229
English,87537
English,71596
Bengali,168822
English,149398
Spanish,135694
German,17021
Hindi,41947
English,21964
Serbian,144791
German,126763
Spanish,112781
Spanish,130196
Mandarin,4422
German,154409
English,157430
Mandarin,55284
Basque,26291
French,144610
Kyrgyz,121516
English,61261
Arabic,94786
Icelandic,141885
English,120998
English,51455
Spanish,38971
English,130309
Spanish,140715
Mandarin,129830
English,117292
English,104710
Spanish,55661
Spanish,47825
Italian,59552
Maltese,29624
English,37092
English,35645
Portuguese,26070
French,143646
Mandarin,93678
English,164603
Spanish,162429
Lithuanian,158658
Spanish,136579
Spanish,146689
Italian,99030
English,148493
Italian,37006
French,137254
Maltese,89277
Turkish,86213
Mandarin,95962
French,135937
Catalan,62282
Cakchiquel,58161
Korean,13244
Italian,122030
English,122020
Taiwanese,12053
Hungarian,124447
Turkish,162785
German,70162
Kurdish,151892
Arabic,58497
French,112934
Mandarin,45801
Cambodian,18821
Portuguese,72717
English,117997
Hindi,118044
Spanish,21447
Russian,167903
Spanish,121139
German,150689
French,57759
English,35387
Russian,33287
Mandarin,8519
Korean,16473
Swahili,65083
Spanish,153165
English,64992
English,166282
German,142335
Italian,167051
Italian,16312
French,18057
French,13561
Greek,96453
Spanish,116699
Japanese,67130
Mandarin,51594
Japanese,98995
French,42051
Spanish,78399
English,144307
Spanish,49332
English,1722
English,79304
French,86377
English,90699
Nigerian,103532
English,114934
German,93056
Russian,48578
English,164795
Bengali,106701
English,151003
Spanish,41563
English,5759
Georgian,5425
Russian,88853
French,153959
Polish,39883
Spanish,101600
Arabic,146153
English,67656
Thai,150889
Japanese,101155
Thai,112415
Ukrainian,120960
French,48528
Hindi,43428
Japanese,52599
Kurdish,34864
Bengali,37601
Thai,115628
English,69112
Icelandic,114378
German,47271
Hindi,28312
English,93406
Chao-chow,87207
Estonian,30853
English,80578
English,117130
Spanish,43181
Catalan,83093
French,171546
Jakartanese,53220
Arabic,45485
English,58764
French,12880
Dutch,155599
English,68181
English,131633
Bengali,72553
German,55044
Hungarian,165843
English,57964
Spanish,70533
Portuguese,25573
English,12030
French,111927
Spanish,47104
English,100033
English,134152
German,82779
Bengali,98216
Mandarin,19097
English,127216
Dutch,77023
Estonian,98442
German,155151
Spanish,151086
Hindi,135036
Hindi,148548
English,4837
English,10662
German,18716
Finnish,2131
German,6839
English,131888
Dutch,4554
Greek,27997
English,120625
Portuguese,85698
Russian,129056
Hindi,148224
Mandarin,100654
German,4758
English,118191
English,161148
English,41630
English,39020
Mongolian,73103
Afrikaans,135053
Spanish,129784
Italian,102534
English,165342
English,3791
Spanish,92830
German,85128
German,28490
Georgian,16779
English,56604
German,46872
English,155941
Malay,58939
French,18903
German,49694
Swahili,70946
French,5625
Spanish,79176
English,46442
Mandarin,33229
Bengali,134066
Spanish,77548
English,76620
English,38553
Mandarin,135325
English,153911
Russian,156311
Maltese,143564
Spanish,64119
English,79454
English,162281
English,2211
English,105743
Turkish,44860
English,13866
English,52890
Afrikaans,52863
German,169769
English,24448
Portuguese,138953
Italian,110588
Portuguese,145805
German,108632
Spanish,166005
Lithuanian,29937
German,83593
Japanese,151892
Chao-chow,58832
Arabic,157608
English,119690
Spanish,68332
Italian,77432
English,62430
Spanish,127880
Bosnian,59777
English,84489
Bengali,81503
Mandarin,122468
French,141726
German,156647
English,131496
Mandarin,98963
Portuguese,13823
Japanese,133692
Italian,37309
Mandarin,43657
Urdu,97657
English,52749
Spanish,19856
German,9554
Spanish,50974
Mandarin,171680
Icelandic,157130
English,170985
Spanish,122634
German,130031
Bengali,150389
English,110392
German,27576
Spanish,96136
Spanish,101409
Arabic,77130
Indonesian,124295
English,36746
English,143419
English,132857
Berber,30560
German,134278
Catalan,9638
Thai,144568
Latvian,84111
English,96251
French,118260
Hebrew,152195
Portuguese,140173
French,165288
Arabic,167922
Bengali,1577
German,145376
French,130071
English,73981
English,59886
Mandarin,23809
Spanish,80462
German,93845
Bengali,104115
English,112977
English,33620
Cakchiquel,66539
Mandarin,74720
English,11074
Hebrew,74179
English,81875
Bengali,137937
English,15211
German,106799
Spanish,73293
Spanish,142362
Mandarin,127641
Sundanese,115760
French,115892
Spanish,75625
Italian,22673
Spanish,137689
Spanish,129711
Cakchiquel,99912
Chao-chow,132602
English,17358
Italian,73236
English,146432
French,67091
English,29896
English,125811
Greek,93741
Spanish,108946
Spanish,107035
French,39367
English,72279
English,74384
Cakchiquel,117714
English,113948
Portuguese,8283
Croatian,91190
English,146661
Mandarin,131658
English,119782
English,145559
Hungarian,85724
Norwegian,4863
English,140650
Somali,66997
German,97270
English,60977
French,7692
Bengali,5891
Portuguese,147299
Ukrainian,119728
English,92638
German,121583
Korean,98990
German,105389
English,144498
Georgian,104467
French,149058
German,148539
English,162442
Kosovan,15935
English,105022
Macedonian,130427
Spanish,122061
English,140217
English,148743
English,111082
Greek,11717
English,107608
English,109051
Nepali,9070
Portuguese,72231
English,171258
English,30841
Bengali,85376
Assyrian,63868
Italian,132182
Latvian,167775
English,84815
Swedish,169899
English,70046
Arabic,7613
Chavacano,2002
Basque,151898
Korean,141710
English,52189
Mandarin,159086
Arabic,93290
Arabic,55766
Moldavan,102627
Mandarin,8962
Thai,167247
Portuguese,61488
Urdu,109307
Mandarin,8574
English,159139
Spanish,76602
English,79040
Spanish,98143
English,14279
English,85618
Spanish,90751
English,69510
Shanghainese,90787
English,46533
English,69425
Czech,72361
Greek,157909
Hindi,164863
Polish,66329
English,133874
German,132486
Dutch,84219
German,44119
English,984
Greek,130188
Spanish,54864
Spanish,58590
Italian,108245
French,15546
Bengali,20127
English,170852
German,7598
Spanish,77187
Maltese,41744
Italian,167106
English,130606
Spanish,102262
French,161207
Croatian,933
Moldavan,102593
German,136402
Cakchiquel,105008
English,1802
Arabic,152723
English,71164
English,103705
Spanish,129397
Jakartanese,166117
Spanish,156450
English,2703
Thai,127402
Greek,171109
English,99855
German,128003
English,120926
Mandarin,119391
English,156720
French,155065
English,36247
English,161839
French,133573
Japanese,40375
Spanish,100623
English,11240
Japanese,29061
Bengali,37995
Japanese,133331
Urdu,28307
English,26354
English,73113
Ukrainian,30019
Mandarin,107448
Jakartanese,138920
Arabic,36546
English,170438
Ukrainian,9260
English,81243
English,32800
English,134755
Arabic,107495
Portuguese,152181
Spanish,147791
German,156548
Maltese,44872
English,141522
Hindi,80259
Spanish,19328
English,22705
English,78925
Spanish,137227
German,169414
Mandarin,137950
Lithuanian,162826
Spanish,30719
Bengali,167998
Vietnamese,27565
Portuguese,12795
German,2234
English,160551
French,118891
Russian,75973
Slovak,43736
English,151869
Spanish,89085
Italian,75122
German,93230
Indonesian,171351
Somali,20513
Polish,170323
Arabic,79454
Yiddish,153694
Mandarin,114075
Kurdish,47847
Mandarin,146298
Afrikaans,35210
Korean,60622
English,111673
Hindi,87553
Bulgarian,135894
English,140828
Arabic,90043
Kosovan,100733
English,147188
Arabic,104525
Italian,103546
German,6854
Spanish,92003
Spanish,34998
English,62510
English,90787
Arabic,1306
English,63005
Korean,163888
Spanish,106115
Assyrian,57560
Bengali,107804
English,40866
English,119581
English,19327
Turkish,171584
German,167296
French,107515
Mandarin,80309
Spanish,150391
English,66497
Bengali,26832
French,81871
German,9835
Spanish,145780
English,4697
Japanese,60332
English,55629
English,862
Kosovan,127809
Mandarin,129806
German,53841
Portuguese,120784
English,35389
English,6328
Korean,120899
Mandarin,138555
Somali,67251
Georgian,81147
Mandarin,20552
Russian,138166
English,92006
Vietnamese,33298
French,131535
Hebrew,53344
Serbian,96695
Taiwanese,92470
English,743
English,94861
English,109941
Spanish,117844
Greek,38398
French,123632
Italian,142463
Uzbek,24594
English,2680
French,47969
French,127162
Berber,10581
Spanish,170470
Russian,18305
Spanish,94399
English,49024
Mandarin,98391
German,130526
English,160976
French,85804
Spanish,77173
Spanish,12591
Spanish,120054
French,46280
Hebrew,114771
English,10801
Mandarin,62472
Hebrew,164625
Hebrew,34461
Hindi,99696
English,163705
English,83628
Spanish,33284
French,58009
Korean,36506
Bengali,105709
English,20473
English,30633
English,119790
Georgian,89430
English,168280
Portuguese,1564
Spanish,58729
German,78738
English,48975
English,129658
German,168969
German,140974
Hungarian,64743
Slovak,121491
English,91408
Portuguese,169878
English,154409
Spanish,14330
English,31847
Italian,45317
English,135796
English,13389
Mandarin,161490
Hungarian,67642
Italian,55365
English,169596
Spanish,125010
English,132533
Italian,79083
Finnish,109882
English,123068
French,32645
English,157941
Spanish,112128
French,32607
Arabic,104750
English,72888
German,151039
Italian,141553
Kosovan,144735
Italian,97808
English,169230
French,34191
Spanish,94509
English,130866
Hindi,129871
English,25608
English,91997
French,69891
English,54318
Spanish,109720
English,16584
English,11417
English,70096
Spanish,88414
Hindi,9659
French,62335
Mongolian,103510
Russian,157452
Italian,94591
English,116511
Chao-chow,61067
Portuguese,104889
Mandarin,157509
Spanish,106288
Estonian,67856
French,46346
English,168273
Mandarin,96586
English,100001
Turkish,125284
Japanese,24814
Korean,117329
English,64596
French,28144
Bengali,30250
English,145453
Korean,37303
Bengali,19141
French,74751
Japanese,155633
French,135388
Hindi,117023
Spanish,69748
German,120855
Czech,32686
Japanese,126852
Mandarin,32178
Portuguese,97105
Spanish,27526
English,112322
Danish,149300
Arabic,59369
French,94140
Spanish,93427
Japanese,169130
Spanish,55283
Mandarin,6594
Japanese,1747
Spanish,115759
Swedish,73833
English,94961
French,102726
Spanish,145272
English,62968
Portuguese,168019
Estonian,78731
French,154971
Spanish,149323
English,69721
English,36364
Russian,66617
English,120439
Bulgarian,85953
Hindi,22602
German,2058
Mandarin,63962
English,107130
English,80014
Nigerian,60371
Portuguese,142326
Hindi,140882
Hindi,60478
English,113436
French,20353
Mandarin,113267
English,136156
English,132836
Arabic,106471
German,151247
Korean,106710
English,68005
English,168843
English,90541
German,52743
French,92911
Chao-chow,154958
Korean,166942
Shanghainese,107404
Greek,5852
Arabic,33323
English,135534
Finnish,98791
Indonesian,43558
Kyrgyz,64760
French,171639
Spanish,29196
English,86072
Mandarin,75018
Turkish,123005
English,70478
English,14989
Spanish,69462
Spanish,168688
German,79353
Italian,123186
Japanese,21623
French,33937
Spanish,171095
Italian,13151
English,16303
German,80910
Cakchiquel,130935
English,137728
English,116147
Spanish,64477
English,51893
Spanish,96168
English,89108
English,166104
English,151413
Spanish,126575
Hindi,63181
English,72250
French,100334
German,58084
English,57229
Serbian,148993
Spanish,36208
Hebrew,34379
German,133050
French,156611
English,122276
Chavacano,55649
Hindi,108634
English,89153
English,134653
Italian,154518
English,125705
Bosnian,74509
Turkish,6171
English,20458
Macedonian,67916
French,11786
German,129979
Spanish,136212
Portuguese,114527
Czech,153899
Arabic,84941
English,159939
Indonesian,104032
German,142042
Spanish,41431
English,171565
Hungarian,102727
English,28360
English,147257
Czech,88416
German,94820
German,23658
Ukrainian,137530
English,15428
English,129902
English,55112
English,91154
German,62024
Macedonian,9431
Japanese,47358
German,96068
Spanish,37614
French,127047
English,170107
English,161733
Spanish,108682
Vietnamese,82990
English,65561
Spanish,65521
Kosovan,153227
English,5525
Finnish,69526
Nepali,59906
English,4789
Bengali,94166
Hindi,110460
Turkish,111505
Portuguese,116630
German,156334
Nepali,77361
English,21
French,24001
Cambodian,140291
English,53650
Albanian,167021
Mandarin,146022
Mandarin,139017
Japanese,42866
English,58902
Sundanese,118365
Spanish,82190
Spanish,17659
Georgian,110412
Jakartanese,14075
Italian,82323
Arabic,67876
English,98704
Japanese,97332
English,141843
English,1517
Spanish,158743
Norwegian,46217
Bengali,21641
English,72141
Bosnian,85199
German,67471
French,116274
English,156905
French,56703
English,38156
Mandarin,51141
English,46852
Shanghainese,71806
German,73368
Spanish,162344
Arabic,36860
Maltese,91900
English,132997
English,145055
Russian,45811
Latvian,106192
Italian,161466
Spanish,50776
Greek,117826
Spanish,152470
Mandarin,12789
Lithuanian,42799
English,168552
English,134667
English,79074
Arabic,142083
Bengali,145794
Bengali,123505
Belorussian,74921
English,90935
English,136184
Greek,102371
English,25307
Malay,156942
Spanish,90079
French,15664
Bengali,69358
Sundanese,31433
Czech,95209
Hindi,145631
Ukrainian,134005
