duration,planeID,mechanicID,date
52,8144,235,2009-05-26
34,12065,54,1970-02-24
61,3197,182,1961-08-13
63,9788,194,1985-01-10
46,8405,311,1986-01-11
80,7140,44,1978-11-16
57,14120,326,1983-11-07
32,2596,334,1977-08-23
4,1278,122,1962-10-09
25,14077,211,1994-02-01
25,3896,347,1980-01-10
44,2568,176,1992-08-22
9,6900,92,2001-01-09
22,177,129,1963-06-14
54,10585,247,1974-10-24
35,11703,19,1974-06-19
66,5158,65,2001-11-12
41,6716,167,1988-05-11
45,1863,212,2007-08-29
11,6189,259,1968-12-09
78,15344,6,2007-10-20
43,1404,336,1979-04-06
65,10537,67,1965-01-04
42,6497,223,1973-08-21
71,9059,338,1962-01-31
26,572,7,1985-02-03
34,16790,66,2006-10-03
79,2782,338,2016-09-09
34,11364,5,1991-07-21
69,2694,331,1966-06-01
77,14033,155,1990-09-11
60,12095,138,1990-05-21
80,8324,296,1965-11-14
31,13303,15,1994-08-18
50,2367,322,1980-10-22
2,15712,275,1999-11-11
59,4078,369,2005-08-21
76,14483,180,1962-02-03
11,7746,83,2010-04-11
30,12801,305,2020-03-31
73,10608,298,1989-03-22
34,1691,342,1999-10-06
9,10602,89,2012-05-27
62,11065,371,1970-03-17
5,16320,306,1996-10-24
2,9168,16,2017-05-14
22,7634,90,1997-07-28
58,37,60,2014-06-18
23,1012,360,1968-07-02
64,5686,212,1973-06-07
58,11654,247,2019-04-21
43,646,261,1979-06-30
39,11372,154,2004-02-21
62,6023,64,1975-04-15
7,16508,224,1987-12-16
31,15724,186,2016-12-22
38,14706,112,2020-05-18
47,15696,291,2016-08-15
79,1754,306,2015-07-31
11,3526,37,1969-08-30
16,6550,362,2012-06-11
15,13168,194,1988-06-08
42,6128,364,2009-06-10
70,5895,104,1961-07-03
15,11099,280,1975-01-22
8,10429,180,1987-10-09
69,1330,163,1976-08-23
65,14978,325,1962-05-07
66,5181,334,2013-02-23
13,9537,71,1986-01-15
69,12045,306,1978-01-09
78,11439,139,1988-07-26
31,7253,296,1983-09-29
49,7923,298,1996-12-22
73,4784,369,2015-10-18
47,3965,77,2017-01-19
48,2725,124,1984-04-18
15,11109,198,1990-04-16
21,14460,209,1969-10-27
53,1331,37,2010-09-12
64,5270,327,1980-09-17
26,4813,55,1964-08-16
5,16812,271,2017-11-10
16,10346,83,1970-08-15
36,16268,9,2002-07-13
58,2333,217,1962-06-04
29,16364,226,2011-09-16
64,8608,321,1972-11-22
18,6242,265,2018-06-05
12,9561,49,1974-04-27
54,3037,219,1969-05-06
76,5122,250,1963-05-26
75,15755,27,1987-05-09
53,12272,125,1970-06-18
26,14399,282,2011-07-27
8,10187,251,2020-06-25
73,8701,364,1975-11-10
71,12938,10,1998-06-06
67,6202,116,2012-09-26
30,15705,89,1969-08-02
11,12535,152,2011-08-27
31,7539,160,1984-10-07
9,11689,27,1994-03-13
47,13439,201,1988-04-27
77,12912,48,2007-12-28
34,16099,5,2016-04-26
23,9069,23,1993-06-29
64,15739,47,1989-09-19
42,5534,37,1981-01-07
59,12819,59,2013-11-21
35,6968,108,2016-01-17
40,15305,216,1984-01-01
54,6483,346,1997-07-10
47,16045,9,1991-03-26
23,5054,156,2019-04-26
63,11564,140,1984-03-19
41,15095,48,1993-01-28
15,7363,129,2016-01-15
18,13255,78,1961-10-21
46,9896,101,1976-08-25
17,9279,183,1962-02-15
64,9598,75,2001-02-10
21,13613,372,2015-07-13
77,8455,162,1964-02-01
65,4635,214,1968-12-28
48,5376,327,2019-03-07
30,1324,102,1969-03-10
6,7063,103,1963-11-16
45,4305,76,2011-12-15
62,13822,316,1995-08-09
33,11981,234,1964-08-01
40,15698,202,2011-06-05
47,15126,181,1989-09-07
17,12291,354,2018-10-19
25,10441,158,2007-05-14
7,5157,98,1997-02-07
34,15578,177,1986-11-12
9,13187,278,2012-12-03
39,3847,8,2011-11-07
7,14031,294,1974-09-05
62,248,293,1974-05-14
47,12395,170,2016-11-11
65,12194,304,1969-09-13
69,3261,69,1974-08-30
68,7241,66,2016-10-22
7,802,282,1978-10-30
34,14670,104,1986-06-11
77,13074,175,1979-03-17
45,10554,223,1988-10-02
21,4875,106,1974-05-25
10,5507,154,1993-03-30
72,13444,249,1992-12-22
76,11199,25,1999-01-31
18,2943,73,1984-12-28
46,1898,40,2014-08-29
46,8867,293,2017-05-29
70,6569,261,1975-07-03
2,9517,82,1985-08-03
33,9939,17,1962-09-20
35,11863,69,1974-02-20
51,1219,132,2009-09-23
61,12871,26,1969-04-11
32,16552,54,2001-11-21
47,2849,124,1980-10-29
39,9061,25,2001-07-27
11,1156,302,1989-08-13
13,781,14,1976-07-15
52,16467,267,1984-04-23
72,6703,304,1998-11-16
37,5772,344,1997-02-08
58,15595,12,1979-01-22
8,5645,253,2000-12-17
57,3182,145,1976-04-07
43,15058,51,1967-12-10
31,1308,90,2005-01-13
45,11985,293,2011-04-28
11,1824,100,1991-01-05
10,78,336,1967-02-17
29,851,211,1982-11-03
51,6758,72,2011-08-08
23,736,198,1975-07-05
30,5135,263,2004-12-11
57,14523,31,1991-10-01
51,12696,317,1970-10-25
33,11348,220,2015-05-09
34,12437,172,1976-12-23
8,14624,11,1967-02-21
66,15433,10,1991-09-04
18,4249,31,2000-02-04
29,10649,229,2006-09-22
16,4517,143,1996-06-17
31,12816,303,1994-01-11
16,3558,172,1991-12-18
80,1533,34,1984-08-23
67,8967,296,2000-05-09
60,8148,365,1985-03-17
61,15196,303,2009-09-28
11,5421,224,1970-04-01
65,9265,247,1973-05-14
27,2506,298,1980-08-12
79,15154,214,2002-01-06
40,4538,233,1984-01-31
80,3132,168,1976-07-08
26,7745,277,2004-02-23
62,13005,6,1967-06-17
46,12422,86,1999-08-29
69,13962,20,1989-03-07
78,6741,103,1972-12-28
73,5011,265,1989-02-26
22,3765,316,1973-06-15
68,8546,37,2007-05-29
7,10200,30,1964-12-25
52,9507,222,2003-12-09
43,4502,216,1980-12-06
75,4023,82,1963-09-25
15,5988,299,1990-05-30
42,10309,357,1979-05-14
43,9870,274,1998-04-29
76,6683,156,2000-04-27
71,13801,243,1997-12-30
67,3021,218,1987-02-28
69,10679,118,1971-07-10
80,16752,244,1972-11-14
58,15856,176,2003-09-14
43,15610,91,1994-09-18
32,12141,117,2005-04-29
57,13157,287,1969-02-03
7,1034,203,1984-05-23
63,376,256,1974-12-28
18,15375,318,1994-07-20
38,6601,15,1972-08-28
61,1852,104,2011-05-30
59,15931,312,2020-10-28
32,9118,260,1993-05-31
27,4432,362,2012-07-17
54,6716,359,2008-12-31
11,3276,228,1969-06-14
33,6882,357,1984-05-03
15,13285,24,2015-04-26
72,11890,355,2002-01-27
36,2676,307,1969-01-12
63,14226,149,1997-12-22
64,5506,105,1968-09-19
64,206,366,2013-05-02
45,5557,37,2005-03-02
33,13503,352,2015-01-04
13,12324,148,2002-11-26
50,1716,173,1992-11-08
34,10649,371,1975-08-04
50,5525,262,2001-08-16
42,1190,336,2001-07-19
70,4379,296,1994-12-25
33,7603,46,1997-04-30
31,2596,238,2009-04-21
79,9603,260,1987-04-16
9,11340,52,1982-08-25
54,11324,147,1995-01-13
15,1988,272,1979-10-06
5,13226,284,1968-07-25
3,7642,202,1967-10-23
19,606,16,2014-05-07
32,8386,247,2019-12-17
3,15622,84,1980-08-04
47,12707,164,2003-06-17
25,7112,150,2018-06-25
49,8094,261,1978-08-04
79,11607,19,2000-04-25
62,9227,146,2010-12-18
14,12784,133,1993-09-16
18,12386,68,2017-06-05
80,5372,337,1977-12-16
21,7031,153,1991-03-17
55,16609,179,1997-02-16
63,6266,220,2018-11-27
16,6236,56,1986-02-14
8,16506,116,2014-06-10
10,14125,65,1974-11-16
28,2112,184,2002-03-21
68,12131,199,1987-05-08
74,9085,109,1986-07-24
45,2969,297,1986-11-26
19,6548,120,1966-02-03
25,14472,231,1982-08-02
32,16781,33,2005-02-13
30,7381,315,2007-09-12
66,14628,109,1992-04-15
35,34,9,1999-08-24
59,11284,13,1973-02-04
14,2597,344,1985-02-04
7,9931,18,2006-09-15
29,3759,308,1977-05-14
58,8712,348,2014-05-03
71,8980,35,1964-04-16
3,5534,80,2019-02-21
55,12670,171,2007-06-11
4,14224,146,1969-11-29
65,13121,89,1965-12-27
28,13068,29,2009-07-15
7,2879,303,1971-01-07
37,1033,184,2016-01-12
21,11947,75,1970-05-11
14,4951,13,1971-01-17
26,5603,34,1993-01-06
38,11150,206,2020-03-15
53,16819,127,1967-04-27
52,7166,249,2013-11-15
12,16757,159,1988-02-06
66,12043,294,1974-01-25
75,2031,228,1990-12-16
5,5943,82,1963-10-04
72,724,53,1973-04-07
7,9091,301,1984-01-11
35,6345,65,2002-05-27
5,3040,290,1971-06-28
79,14569,34,1989-01-20
22,5306,145,1962-06-06
18,8467,74,1991-10-01
78,1016,191,1981-09-20
42,871,294,2007-02-09
39,8511,144,1971-01-15
27,11780,332,2008-08-05
18,12616,317,1972-08-02
60,2055,346,1971-10-26
4,14043,273,1966-01-10
11,8813,263,2008-02-05
68,3999,51,2002-06-22
21,10106,5,1988-02-10
2,1661,6,2016-11-23
69,6302,98,1984-06-16
25,13207,357,1996-09-20
71,4693,5,1977-08-29
24,15612,106,1997-04-28
36,4129,153,1967-08-05
5,11513,130,2016-10-01
65,12839,347,1965-12-24
17,5815,322,2001-07-13
63,2894,38,1999-02-25
10,6963,241,1983-07-25
3,980,20,1968-03-01
10,10725,74,2001-10-21
47,5571,373,2007-11-20
64,7820,335,2013-10-21
32,2733,209,1965-02-11
9,501,87,2014-03-23
45,10388,309,1971-06-14
80,3627,348,2011-05-04
72,9370,323,2009-10-16
6,1316,52,1989-09-01
39,7892,360,2007-01-20
65,2886,52,1998-11-22
49,9469,253,1983-01-17
67,6777,133,1972-01-17
32,4805,156,2011-04-21
66,3015,199,2005-12-21
4,2361,314,2015-11-04
11,630,156,2016-05-08
74,13171,117,1962-08-04
65,3546,337,1993-03-07
80,2719,281,1996-11-02
40,177,357,2002-07-08
76,5894,350,1996-11-23
79,682,70,2008-11-28
78,5553,247,2020-11-28
3,5521,237,1979-11-22
64,10251,100,1976-09-27
13,1193,59,1986-06-26
8,2350,202,1992-09-10
50,6249,338,1983-07-27
53,1085,297,1974-09-24
4,648,206,1983-05-15
78,796,127,1964-04-20
77,3611,24,2005-05-01
47,3204,344,2020-02-23
58,14758,202,2009-06-05
21,1647,167,1978-01-07
2,9409,141,1974-02-25
50,5676,194,1997-06-03
6,123,235,1990-01-11
52,15108,296,1991-01-23
25,8356,68,1968-12-28
57,1012,302,1962-11-23
17,12912,290,2000-06-03
4,11569,263,2001-08-17
27,11397,318,1964-12-07
75,12743,71,1997-09-01
79,10017,266,2007-11-05
78,1058,215,1983-10-20
34,11620,84,1985-11-20
29,320,298,1982-09-22
67,13667,231,1998-12-11
76,12167,93,2015-02-02
63,15904,345,2006-05-03
28,650,29,1999-08-29
46,3905,245,1977-05-02
64,4672,40,2012-11-05
43,12656,1,2012-10-12
40,15921,320,1992-11-25
28,13635,206,2013-12-20
60,15819,274,1968-11-12
71,15034,249,2005-02-15
56,4065,66,1962-05-09
78,15196,199,2006-05-24
3,10764,247,1990-12-26
51,8051,98,2007-02-20
26,7008,318,1998-06-18
71,12183,119,1963-05-17
3,16583,95,2006-11-11
9,1090,11,2013-01-12
6,14877,94,1987-02-08
29,14163,170,1984-10-09
73,8067,125,1980-10-03
54,9386,94,2014-07-13
11,11754,249,2015-07-15
76,5379,11,2013-01-29
10,568,177,1994-11-26
17,5902,66,1964-10-31
70,1331,183,1966-02-12
6,14029,27,1968-05-01
32,3556,311,1997-09-30
78,621,24,2020-02-03
66,16031,13,1961-03-12
7,4686,160,2016-07-03
79,8914,319,2018-10-01
13,15472,325,1982-01-13
23,2536,123,1976-04-09
68,14893,69,1972-02-06
19,11659,302,2012-08-31
79,10807,247,1969-06-08
77,3435,312,1979-02-27
13,1011,346,2012-04-20
76,1983,186,1986-09-09
26,3858,122,1977-11-10
12,14354,344,2017-11-22
63,7579,108,2013-04-03
43,565,297,2007-03-15
17,15077,339,1984-12-10
14,7371,175,1992-10-30
6,2057,265,1990-04-21
33,7449,261,1982-06-03
51,4517,201,1973-12-09
23,8511,113,1995-11-28
73,10611,109,1971-03-31
10,92,234,1999-12-11
51,951,316,2000-04-18
46,4666,43,1983-11-23
16,6702,190,2001-03-23
12,15633,232,1995-09-17
30,5556,190,2006-08-15
48,16631,169,1965-07-01
30,10703,144,2013-12-04
37,9375,262,1975-05-13
58,14272,245,1994-04-16
79,323,368,2019-03-03
42,660,30,1973-07-17
66,13925,298,1980-09-20
31,2719,213,2010-02-18
43,11845,74,2000-06-06
19,1395,125,1961-05-16
78,15091,249,1999-08-15
24,5689,26,1980-02-01
73,4122,340,1962-05-30
31,2015,70,2020-05-26
3,4567,206,1996-09-04
26,10619,178,1975-06-15
67,14969,154,1989-11-17
54,5977,95,1991-05-30
7,7909,86,1981-08-09
41,1668,269,1990-04-11
75,44,13,2003-11-23
19,8693,118,1997-12-30
25,16369,91,1998-07-17
21,781,261,1998-10-15
14,15425,355,1988-01-01
63,4762,191,1993-05-22
23,1939,156,1999-07-01
51,5046,90,1986-07-24
28,16682,282,2006-10-23
35,4667,150,1991-07-03
41,3176,46,2012-11-11
80,3004,130,2019-10-12
68,4963,287,2010-03-08
20,12198,262,1961-10-01
78,10905,373,1999-12-15
25,12011,162,1964-05-12
65,15581,282,1997-01-07
23,11673,264,1991-01-07
6,2774,181,2013-12-09
20,1787,239,1966-12-16
61,13786,103,1975-09-15
77,8917,104,1969-05-24
20,16300,162,2012-03-24
18,2986,61,1987-07-21
12,5817,335,2005-03-20
46,260,232,1982-12-26
67,6431,189,2013-08-05
14,15108,191,1985-12-06
48,9237,269,1963-09-28
29,6240,75,1993-11-18
54,13755,16,1999-01-08
3,12879,154,1974-12-26
22,4103,73,1972-02-08
78,5632,269,2003-07-19
57,15857,126,2000-05-28
43,15118,274,1984-02-11
77,170,358,2019-08-13
12,6717,326,1975-06-23
79,1188,71,2013-10-18
60,9489,274,1978-11-05
75,11437,25,1982-07-24
41,6643,54,2013-03-15
69,5961,92,1977-04-06
19,6186,77,2004-04-29
17,8771,85,1995-08-18
38,51,226,1998-09-15
68,4405,260,1972-02-22
80,16138,120,2004-03-27
32,4673,160,1976-03-31
22,14159,88,1985-06-30
35,4124,170,1999-02-13
14,5372,175,1977-08-02
32,1273,355,2012-05-07
16,1676,210,1992-10-05
35,13900,188,1990-08-29
30,1898,231,1974-04-19
10,5874,160,1992-11-27
36,9274,283,1995-11-18
6,14862,234,1991-11-29
66,14294,45,1997-04-19
41,10599,308,1978-09-15
36,3952,323,1992-03-01
47,16553,341,2019-11-02
10,11824,196,2002-02-18
3,7424,176,1972-08-01
68,2897,319,2016-09-18
51,4256,34,1965-09-28
80,9358,328,2004-06-15
77,12919,190,1972-06-08
49,12881,234,2015-10-20
25,16309,16,2001-07-24
46,5409,272,1995-05-27
58,14677,197,2020-10-19
2,6451,324,2015-06-09
69,15399,183,1964-03-26
52,554,171,1995-04-05
27,11990,105,1988-09-28
62,15325,239,2010-12-25
67,7196,122,2014-10-26
33,11895,253,2015-02-04
72,6212,108,1996-05-20
4,9176,284,2002-02-19
58,5490,23,1980-05-21
69,4068,221,1968-09-07
27,2677,48,1975-03-22
63,15014,296,1967-05-14
38,12980,286,1968-01-17
3,1409,77,1978-07-12
4,3253,31,2011-01-18
47,8129,135,1961-06-03
18,3566,15,2016-06-22
7,9889,49,2003-02-04
49,6349,255,2006-10-11
78,9901,122,2016-12-15
65,14533,157,1992-01-11
29,6032,234,2001-06-04
32,9714,345,1980-06-03
73,3529,258,1965-01-14
71,1120,48,1987-12-17
80,16184,218,2016-08-07
76,3185,71,1992-11-08
72,14331,40,2001-09-18
23,8488,267,1982-08-13
27,8160,161,2012-01-10
19,6223,230,1961-05-16
11,16778,94,1994-01-03
42,3298,142,1998-04-27
60,3899,29,1987-11-07
29,7314,37,2000-07-11
14,4666,162,2007-09-29
75,5583,250,1969-05-29
8,7755,145,2007-03-15
42,8993,1,1994-10-01
6,14782,327,1973-09-18
80,3181,221,2012-08-26
53,10625,64,1992-12-12
21,12033,94,2002-05-02
30,14904,221,1998-05-13
19,3418,244,1966-02-02
18,12552,160,1988-05-27
77,9228,152,1989-03-22
24,16648,55,2003-06-16
27,11670,95,1998-09-21
57,5185,39,2004-10-16
40,13211,237,1987-10-13
62,171,91,1983-02-20
12,928,285,2008-04-12
16,15821,244,1968-06-13
67,8764,255,1996-10-21
39,11243,6,1965-06-04
32,6668,218,1974-12-28
41,6967,330,1983-12-05
44,13503,361,1996-04-30
29,1198,257,1977-10-04
78,7707,326,2000-10-03
43,8110,16,2011-11-16
30,7158,212,2011-08-01
78,3101,294,2006-12-04
4,15309,328,2001-06-07
54,4277,231,1979-03-18
33,10305,25,1989-02-14
80,15453,16,2018-10-09
68,16040,18,1974-11-11
76,12544,260,1970-03-03
74,16637,285,1977-04-26
56,5752,340,1984-06-23
27,5290,257,2007-03-03
65,2626,213,1976-11-20
33,905,239,1961-06-27
59,7381,352,2000-02-01
54,4822,70,2010-08-28
55,7023,339,2013-12-03
46,6012,198,1987-11-21
68,10514,311,1997-03-16
76,4680,346,1974-08-18
66,5666,88,1983-02-02
76,9501,272,2008-01-12
49,11625,139,2018-01-01
78,5257,167,1975-04-03
57,3786,42,1987-05-10
54,490,5,2018-01-29
60,16152,146,1980-02-27
56,14176,238,1989-02-07
65,799,269,1970-06-27
41,10969,98,2014-02-26
32,3812,230,1961-10-28
2,12898,57,1971-12-09
54,16381,363,1990-01-01
72,912,21,1964-11-23
51,10151,27,2008-02-18
55,5999,59,1990-12-28
74,10850,51,2020-05-28
64,11926,310,1982-10-24
14,15172,93,2016-03-31
74,11146,205,1999-06-29
72,11144,124,2008-06-11
20,1911,17,2008-11-25
60,16540,332,1976-10-11
19,5396,324,1998-09-24
66,16175,300,1976-05-18
16,1129,348,1966-04-20
35,12634,237,1961-02-27
8,12480,313,1993-07-27
4,6456,333,1973-08-19
54,10164,143,1996-04-30
12,3227,321,1969-05-18
77,12869,62,1988-07-24
14,13798,249,1976-05-20
60,7376,30,1986-02-06
24,446,194,2008-01-08
73,14848,234,2013-11-14
61,11716,301,1967-05-27
23,76,141,2009-10-19
9,14002,242,2005-09-09
78,5819,311,2003-12-23
49,11359,371,1991-08-27
44,1192,266,1986-07-02
80,15884,54,2006-10-25
23,14909,302,1988-09-30
9,3408,324,2008-04-14
26,3916,140,2011-05-17
33,9814,324,2005-06-19
42,4484,174,1993-10-23
80,13100,235,2004-08-19
57,2220,157,2009-04-13
68,13286,91,1987-10-19
5,12033,331,1962-06-03
57,11042,362,1981-09-11
50,6801,339,1975-08-07
66,15,149,1980-04-01
75,7642,79,2000-06-23
64,2226,320,2001-07-28
56,14367,1,2011-03-04
71,2253,277,1972-12-08
63,13975,190,1972-08-07
39,8571,249,2008-11-19
19,3806,72,1971-12-22
59,5247,230,1961-01-07
51,1176,38,1968-01-16
22,1778,186,1991-05-15
73,2571,15,1974-06-02
14,10890,155,2005-07-19
24,149,152,1998-12-13
43,14516,97,1966-05-19
23,4012,249,1979-12-26
37,7577,307,2018-12-24
31,3735,76,2020-05-24
59,8253,79,2013-06-25
16,7647,2,1988-11-21
8,1217,187,1982-05-27
19,8749,332,2018-02-08
23,3878,243,1996-09-28
22,9104,99,1998-01-14
71,11391,288,1992-12-15
25,14367,148,1990-10-03
63,3416,177,2016-06-15
15,14808,70,1978-10-23
2,10242,254,1992-09-18
34,4705,250,1973-08-04
31,4731,186,1963-11-30
60,6343,51,1978-06-14
7,8238,44,1979-09-13
68,13387,267,1980-04-14
71,10996,115,1967-10-28
73,4626,306,1993-07-30
75,14570,203,2005-04-06
69,3427,318,2005-12-15
47,4354,284,2003-03-16
14,14442,39,2007-11-16
51,5176,299,1984-06-13
40,15535,167,1974-01-06
75,12092,52,1983-07-01
27,10647,340,1971-03-24
74,7303,264,1984-02-19
13,11809,222,2015-01-13
3,13475,285,2002-05-07
61,14786,265,1970-01-08
13,13050,193,2007-10-19
14,5687,355,1963-09-02
44,7120,98,1979-06-12
26,11614,285,2007-04-28
66,4958,27,1965-10-30
77,267,206,2008-04-21
39,1044,27,1998-06-25
2,13780,372,1983-06-04
38,1401,259,2003-09-07
79,11095,117,2006-02-26
79,13728,180,1966-04-28
51,15080,88,1972-12-05
71,8303,146,2008-11-12
22,5819,181,1972-03-03
14,14765,181,1994-09-16
23,9776,180,2008-01-10
65,6485,254,2018-04-18
30,9866,304,1970-02-01
4,5038,137,1969-10-13
37,7690,52,2009-07-09
37,10390,200,1972-09-19
49,12008,182,1987-03-22
44,5383,218,2013-01-23
64,6819,49,1983-11-16
18,14597,257,2000-08-28
71,9032,4,2008-02-08
29,5281,17,2015-08-04
6,8789,335,1995-10-09
69,1203,157,2019-10-26
37,11765,325,1986-02-24
23,13180,150,2012-04-27
45,5169,361,1987-08-04
9,14608,341,2018-04-09
43,2306,7,1968-10-24
39,16166,306,2016-08-28
77,6004,295,1999-07-08
8,12668,127,1974-05-21
23,199,4,1984-02-18
66,9622,3,1999-07-22
63,605,164,1990-03-18
33,15101,117,2008-06-13
14,6406,131,1997-05-09
36,3200,215,2015-05-18
43,14523,298,2014-12-10
11,4661,282,1983-07-12
8,1124,349,1980-02-07
19,15468,325,1983-10-20
31,12780,301,1971-08-29
9,3410,159,1971-06-28
13,4622,231,1984-10-11
58,10611,205,1992-04-12
20,4060,220,1972-02-07
10,6174,322,2018-05-20
44,3641,139,1967-11-17
12,7813,111,2010-02-09
55,1290,307,1992-12-19
52,2814,289,1968-04-10
60,2968,297,2012-02-12
34,16816,349,1996-06-03
3,11795,34,2006-08-20
7,1680,184,2004-04-17
11,2118,26,1995-11-27
12,9233,21,1963-12-13
71,645,80,1988-07-22
12,3066,307,1974-07-05
77,5893,116,2019-05-26
67,15607,195,2009-03-05
61,2154,260,1995-11-16
44,16558,224,1979-02-04
49,15813,147,1969-02-05
79,15168,103,2014-10-29
18,4098,16,1972-08-20
65,3458,127,2003-04-11
15,9109,106,2002-06-11
17,10858,61,2012-02-10
9,4168,138,1979-12-25
52,15277,96,1982-02-14
8,6007,247,2013-11-28
36,15405,45,1973-03-08
29,2935,262,1967-07-14
42,15663,365,1969-12-03
57,2299,284,1963-01-31
4,5283,369,2019-11-06
33,2834,11,1986-09-03
39,980,367,1968-06-14
61,1820,194,1985-03-29
20,14914,139,1980-11-02
52,5239,118,1964-08-10
79,14843,180,2005-08-31
56,8341,57,1971-12-04
11,10522,123,2006-04-19
10,12570,101,2012-03-06
50,991,266,2020-07-30
30,4592,237,1973-08-24
2,10597,56,1961-08-15
56,3673,349,1964-05-24
5,6293,107,2019-08-07
78,5718,331,1976-02-06
48,14261,307,2013-11-18
51,12281,182,1992-06-29
28,11613,245,1962-05-31
62,9706,300,1992-06-05
75,7195,268,1962-11-30
39,12008,124,2002-04-03
78,1328,66,2008-05-25
32,2039,318,1969-06-19
34,15459,5,2014-01-13
50,6245,292,2006-01-26
33,7339,295,1961-11-13
67,15792,175,1979-08-20
72,13912,301,1999-07-08
39,15434,298,1961-06-07
56,23,177,1968-12-14
49,10954,248,1979-03-09
66,11270,11,2002-04-01
66,6204,148,1973-07-27
60,8463,278,1986-09-13
58,14273,237,1980-10-21
54,1008,36,2020-01-06
42,14512,267,1991-08-23
10,13870,361,1996-11-01
14,9637,345,2018-12-31
20,13240,2,1972-08-28
64,5620,173,1990-05-01
24,8869,166,2004-03-22
76,16826,356,1978-07-09
13,4705,290,2002-03-04
71,1694,30,2003-06-17
19,12652,30,1995-06-02
11,10317,304,1993-12-04
4,116,46,1992-08-04
41,1130,42,1992-10-26
73,6532,216,1969-01-05
15,8743,39,1965-11-01
74,15296,89,1966-04-27
15,14519,150,2010-05-29
64,10295,56,1992-12-01
51,136,335,1968-05-16
39,8904,5,1973-10-23
39,2637,325,2002-11-04
13,6188,306,1968-06-21
56,4066,127,1975-01-24
8,12261,147,1992-07-30
78,8948,38,1980-12-24
25,3972,152,1987-02-25
28,15169,237,1967-07-20
24,4316,269,2005-10-08
21,13330,326,2006-12-15
50,13411,351,1964-02-01
64,10878,40,2015-10-29
25,13039,127,2019-07-10
28,16390,260,2011-10-14
43,9265,248,2001-04-17
43,8357,233,2009-07-27
63,4740,16,2009-03-07
27,8770,192,2000-09-03
6,13936,233,2019-05-27
27,12216,337,1966-02-22
28,9386,288,1977-06-19
40,6438,35,1961-09-10
10,8949,227,2020-01-28
53,9942,275,2007-10-11
39,10061,99,2007-11-28
23,8554,219,1984-07-28
7,4008,213,2000-06-23
62,16260,265,1995-09-07
79,7190,116,2020-09-10
35,8641,98,2002-03-07
26,1553,226,1972-11-04
58,455,333,2016-06-16
42,10293,145,1989-11-13
63,10000,139,1997-02-15
18,12558,249,2005-10-10
80,1814,36,1994-06-26
70,14460,156,1985-10-05
37,3784,91,1985-09-18
58,476,20,1989-11-27
10,13275,226,1961-10-12
70,14890,146,1997-12-12
80,4811,208,1973-10-26
4,11591,255,2006-12-14
54,11983,341,1987-06-20
27,14223,222,2019-08-25
23,11227,330,1994-12-14
28,4258,127,2017-10-22
31,5285,108,1999-03-27
9,1510,170,1964-05-16
35,2841,123,1990-02-01
23,16568,98,2015-03-17
61,2138,60,1978-12-05
71,1593,332,2005-07-12
8,6647,225,1969-12-01
38,10900,259,2006-01-19
8,14425,28,1966-12-31
58,10279,187,1996-06-06
32,16158,91,1985-06-18
10,13796,368,1977-11-01
19,14998,153,2002-08-15
5,1781,198,1994-12-28
5,14071,49,2013-01-09
41,4716,148,1977-09-13
26,8324,53,1999-05-24
7,16288,219,1972-11-07
72,14688,350,1967-10-31
61,6539,3,1996-08-24
69,4114,280,1971-11-24
31,8940,360,1997-04-13
13,15523,136,1981-07-28
52,10014,76,1998-05-09
76,3740,240,1974-08-23
24,11334,208,1980-12-30
33,1661,155,1998-05-03
61,13586,288,2005-03-27
52,13698,106,1972-09-10
66,8794,270,1989-04-02
68,7202,157,2010-03-10
13,11613,79,2019-06-24
69,14970,65,2007-07-05
22,12124,192,2010-08-05
62,16188,176,1966-05-11
68,260,343,2009-08-19
42,2318,73,2020-12-29
28,8720,184,2012-10-02
16,617,150,1971-01-05
54,11583,22,2006-11-27
67,1569,224,2002-07-20
71,1744,139,1967-06-23
69,15921,352,2014-05-05
25,12168,127,2017-08-22
33,6531,107,1966-05-03
57,4065,84,1982-08-29
49,16842,364,2008-05-02
45,16569,315,2013-09-13
