id,passengerID,flightID,luggageID,lost_object,description,color,accepted,amount
5799,16387,12215,34322,1,,Pink,1,115
5800,70116,8038,220314,1,Upgradable human-resource neural-net,Black,0,624
5801,43573,14529,62776,1,Realigned needs-based capability,Yellow,1,538
5802,12214,19403,89370,0,Digitized zero administration leverage,Pink,1,612
5803,45264,8356,26062,0,De-engineered non-volatile capacity,Black,0,180
5804,41354,8154,62125,1,Compatible fault-tolerant ability,White,1,822
5805,37990,18305,158600,1,Cross-group clear-thinking ability,Blue,0,723
5806,43149,12940,132702,1,,White,0,194
5807,41033,8611,71289,1,Multi-channelled stable ability,Yellow,1,151
5808,43928,17221,169357,0,,Blue,0,100
5809,11794,14193,63143,1,Decentralized modular definition,Blue,0,491
5810,72785,19932,152009,1,,White,1,338
5811,46408,8626,75735,1,,Red,0,301
5812,31929,4875,76458,0,Grass-roots 4th generation local area network,Yellow,1,809
5813,9345,37,215217,1,Decentralized exuding intranet,White,0,314
5814,19037,19277,162112,0,Streamlined reciprocal extranet,Black,1,121
5815,49066,58,73337,0,Devolved national approach,Yellow,1,936
5816,64583,14097,232666,1,Customer-focused human-resource Graphic Interface,Blue,1,289
5817,34186,12146,28657,1,Synchronised fault-tolerant hub,Red,1,172
5818,36205,28,202844,1,Future-proofed client-driven matrix,Blue,1,232
5819,68436,4460,97127,0,Progressive secondary encryption,Yellow,1,556
5820,32564,5121,170249,0,Optional cohesive frame,Red,0,927
5821,18690,14323,17231,1,,Pink,0,219
5822,42195,90,90848,1,Grass-roots fresh-thinking knowledge user,Blue,0,794
5823,10500,19226,228024,0,Customizable encompassing matrices,Red,1,95
5824,39894,127,75337,1,Implemented executive implementation,Blue,1,504
5825,48576,3928,35235,1,Focused fault-tolerant encryption,Green,0,439
5826,65038,114,206003,1,,Pink,0,317
5827,50379,1539,219245,1,,Yellow,1,729
5828,12739,19726,13070,1,,Green,1,410
5829,8642,127,162373,0,Streamlined even-keeled hub,Pink,1,148
5830,19605,7158,223520,0,Profound multimedia system engine,Black,1,125
5831,3151,19558,38953,1,,Blue,0,911
5832,19637,19744,192317,1,Proactive executive toolset,Pink,1,199
5833,78337,17222,182774,0,Business-focused leading edge toolset,Red,1,902
5834,21479,6,182960,0,Operative fault-tolerant infrastructure,Blue,0,262
5835,86585,818,69545,0,Synergized background strategy,Black,1,88
5836,45712,8746,29224,0,,Red,1,856
5837,17687,17236,59397,1,,Green,1,272
5838,13927,19492,52447,0,Reduced tangible knowledge user,Black,0,233
5839,23685,12951,208082,1,Versatile disintermediate framework,Green,0,668
5840,49646,14254,102025,1,Devolved clear-thinking protocol,Pink,1,612
5841,86011,12613,47914,0,Visionary methodical process improvement,Pink,0,831
5842,79188,18656,43484,1,Distributed dedicated paradigm,Black,1,397
5843,6277,4483,182592,0,Profit-focused heuristic project,Black,0,265
5844,77156,17232,216575,1,,Pink,1,881
5845,30137,13155,142566,0,Total intangible functionalities,Green,1,825
5846,68545,14692,146607,0,Upgradable static hardware,Green,1,610
5847,42901,8749,215212,0,,Pink,0,316
5848,19057,19717,58835,0,Quality-focused object-oriented workforce,Green,1,174
5849,13091,78,153493,0,Compatible coherent capability,Red,1,226
5850,30606,17236,38142,0,Re-engineered tertiary open architecture,Red,1,925
5851,29314,140,60691,1,Inverse asynchronous leverage,Green,0,449
5852,11346,19844,61811,1,Extended demand-driven application,White,1,485
5853,35453,14289,71862,1,Diverse radical hub,Green,1,998
5854,40190,14880,216636,1,,Yellow,1,608
5855,54241,16210,10640,0,Reduced background process improvement,Yellow,1,720
5856,85904,4509,12069,1,Enterprise-wide fault-tolerant framework,Green,0,893
5857,73203,19070,230969,1,Total modular solution,White,1,335
5858,66752,72,162057,0,Focused system-worthy database,Red,1,343
5859,57851,17239,186796,1,Upgradable real-time policy,Green,0,246
5860,33978,25,148312,1,Diverse methodical concept,Blue,1,456
5861,16138,19059,36822,1,Expanded encompassing productivity,Blue,1,548
5862,39530,4252,234899,0,Total mission-critical process improvement,Yellow,1,167
5863,19576,19388,148864,1,,Red,0,960
5864,56353,5893,81362,0,Future-proofed multimedia open architecture,Blue,0,542
5865,96795,12212,172381,0,Self-enabling composite flexibility,Blue,0,290
5866,88381,15445,201845,1,,Pink,1,843
5867,41648,8480,83911,1,Organized 3rd generation initiative,Yellow,0,873
5868,14286,10856,38771,1,Business-focused logistical superstructure,White,0,595
5869,73897,5121,104832,0,Customizable multimedia Graphical User Interface,Blue,1,223
5870,84681,14607,154490,0,Open-architected fresh-thinking model,Blue,1,126
5871,1288,12385,202796,0,Diverse executive secured line,Pink,1,132
5872,17118,8419,73223,0,Function-based fault-tolerant leverage,Pink,0,422
5873,94645,14661,34765,0,Distributed tangible alliance,Red,1,933
5874,87468,12149,88535,0,Multi-tiered incremental focus group,Red,0,511
5875,19664,19631,50087,1,Up-sized didactic hardware,Yellow,1,559
5876,89430,2152,44161,1,Triple-buffered actuating system engine,Pink,0,613
5877,11395,12743,196525,0,,Black,1,813
5878,59058,20522,96732,0,Streamlined actuating project,Green,1,951
5879,49566,818,136497,0,Adaptive system-worthy middleware,Yellow,1,69
5880,18762,19468,87760,0,Vision-oriented actuating emulation,Green,1,831
5881,87036,14801,48689,0,Horizontal modular focus group,Pink,0,693
5882,14966,19512,101946,0,Operative dedicated matrix,White,0,961
5883,20166,125,156278,1,Cross-platform bi-directional encryption,Yellow,0,653
5884,11268,19722,171203,1,Seamless local moratorium,Red,0,714
5885,10778,19260,3750,0,Persevering executive function,Red,1,496
5886,8004,16039,57972,0,,Black,1,258
5887,94033,9760,22491,0,,Green,0,940
5888,90633,12714,1904,1,Fully-configurable zero administration encoding,Yellow,1,604
5889,2001,1416,43021,1,Assimilated full-range functionalities,Yellow,0,42
5890,16085,9059,90379,1,Focused leading edge Graphic Interface,Yellow,0,103
5891,65590,20,45091,0,Customizable grid-enabled productivity,Yellow,1,185
5892,45375,14192,4374,1,Compatible neutral capacity,Yellow,1,964
5893,10369,19456,172425,1,Persistent 6th generation archive,Blue,0,176
5894,15197,19954,32760,1,Re-contextualized heuristic access,Green,0,239
5895,28815,10001,157727,1,,Green,1,514
5896,11936,19212,104228,0,Streamlined secondary utilisation,Yellow,1,91
5897,55548,818,72771,0,,White,1,631
5898,31630,14877,19958,1,Cross-group multi-tasking circuit,Blue,1,755
5899,86897,14120,75495,1,Virtual dynamic matrix,Pink,1,740
5900,3597,10008,207598,1,Persistent holistic success,Red,1,549
5901,91847,10010,78604,0,Diverse client-server help-desk,Red,1,422
5902,27745,14874,214183,0,Future-proofed hybrid instruction set,Pink,1,362
5903,42501,8629,39436,0,,Black,0,308
5904,27971,12330,93110,1,Advanced coherent array,Blue,1,284
5905,22677,12318,161961,1,Intuitive incremental algorithm,Red,1,142
5906,30984,7800,205928,0,Inverse dedicated framework,Pink,1,740
5907,43518,14461,177675,1,,Pink,1,904
5908,82425,17220,23907,1,,Green,1,604
5909,18672,19368,37296,1,Synergized radical open system,Blue,0,808
5910,56502,4366,66534,0,Synergized real-time strategy,Red,0,697
5911,49354,8736,132058,1,Expanded multi-tasking toolset,Yellow,1,763
5912,10472,19302,19891,0,Synergistic foreground access,Yellow,1,607
5913,47920,8575,187446,1,Grass-roots optimal system engine,Red,0,435
5914,43506,8754,90771,0,,Black,0,771
5915,72333,42,182976,1,Exclusive impactful adapter,Pink,0,957
5916,18784,19078,71306,1,Stand-alone bottom-line protocol,Red,1,334
5917,84302,14881,18208,1,Profit-focused 6th generation utilisation,Blue,0,780
5918,95308,1061,37932,1,Streamlined static functionalities,Yellow,1,735
5919,55839,183,3058,0,Open-architected fault-tolerant function,Blue,0,705
5920,78313,14256,102280,0,Compatible incremental core,Pink,1,646
5921,10859,20416,155984,0,Face to face leading edge knowledge user,White,1,162
5922,96348,14795,78299,1,Virtual dynamic budgetary management,Green,0,820
5923,82867,186,93019,1,Universal leading edge analyzer,White,1,50
5924,69540,15732,64613,1,Visionary incremental flexibility,Red,1,499
5925,19696,19968,47839,0,Pre-emptive real-time encryption,Red,0,696
5926,14162,19174,67133,1,Stand-alone mission-critical access,Green,0,497
5927,63247,36,10219,0,Persistent modular installation,White,1,264
5928,86670,10018,201638,1,Versatile explicit analyzer,Pink,1,825
5929,72227,13368,171396,0,,White,1,68
5930,35783,84,89185,1,Persevering hybrid projection,Blue,0,671
5931,50075,14192,229023,1,Grass-roots 6th generation Graphic Interface,Yellow,1,594
5932,29779,12995,198248,1,Progressive tertiary toolset,Yellow,1,80
5933,47878,8411,190994,1,Open-architected background structure,Green,0,700
5934,53176,14878,35643,1,Devolved cohesive workforce,White,1,452
5935,15632,104,187344,1,Versatile mission-critical Graphic Interface,White,0,356
5936,82833,174,186180,0,Configurable system-worthy data-warehouse,Green,0,184
5937,16743,8349,192598,0,Extended 5th generation collaboration,Yellow,0,135
5938,53667,161,61951,1,Phased didactic orchestration,Green,1,774
5939,45122,30,87333,1,Devolved empowering database,Black,0,599
5940,56175,165,198616,0,Configurable neutral strategy,Black,1,615
5941,31739,14059,41235,0,Universal solution-oriented monitoring,Red,0,110
5942,18043,949,178348,1,,White,1,300
5943,11552,170,77281,0,Down-sized empowering core,Green,0,562
5944,47445,12828,56619,1,,Green,0,855
5945,20098,14031,208093,0,Total composite internet solution,Blue,1,789
5946,91444,16402,227654,0,Reverse-engineered clear-thinking focus group,Black,0,300
5947,75938,179,9701,1,Phased cohesive instruction set,Yellow,0,86
5948,64246,98,227259,0,Managed 24 hour utilisation,Green,1,20
5949,82910,16755,64175,0,Public-key non-volatile Graphical User Interface,Red,1,498
5950,44921,89,197588,0,,Black,1,272
5951,10666,10017,26883,1,,White,1,889
5952,26883,17239,216178,1,Self-enabling well-modulated knowledge base,Blue,0,874
5953,14964,19296,33014,0,,Yellow,1,279
5954,14693,9142,222053,1,Sharable upward-trending framework,Green,1,876
5955,10646,19599,136020,0,Ameliorated multi-state middleware,Blue,1,66
5956,38901,175,182856,0,Configurable empowering matrix,Pink,1,783
5957,96266,17238,171784,0,Organic intermediate forecast,Pink,0,834
5958,23426,12716,172557,0,Reverse-engineered reciprocal implementation,Black,1,770
5959,46510,8305,182814,1,Exclusive dedicated Graphical User Interface,Black,0,745
5960,59823,17280,173611,0,Devolved systemic software,Pink,1,802
5961,34125,10000,230600,0,Total local architecture,Black,1,452
5962,73300,4,196230,0,Synchronised regional standardization,Blue,0,910
5963,7718,14887,77638,1,Optimized radical process improvement,White,0,507
5964,40942,10247,12086,1,,White,0,355
5965,80210,14631,181307,0,Team-oriented reciprocal alliance,Red,0,674
5966,17433,5544,165955,0,Open-source contextually-based customer loyalty,Green,1,129
5967,90119,16572,172064,0,Horizontal user-facing neural-net,Red,1,217
5968,18033,19216,190060,1,Object-based object-oriented firmware,Red,1,492
5969,81578,3928,10259,1,Expanded zero defect productivity,Blue,0,299
5970,93722,11656,80492,1,Decentralized asymmetric archive,White,0,885
5971,87668,706,189824,0,,Green,1,670
5972,96629,6281,176307,1,Face to face dynamic matrices,Green,1,308
5973,81413,14038,876,1,,Black,0,112
5974,72918,12212,83064,1,Focused local adapter,Pink,0,849
5975,78620,10001,154320,1,,Red,0,606
5976,22901,179,194604,0,Configurable asynchronous moratorium,Pink,0,635
5977,4446,14205,189180,0,Intuitive coherent database,Red,1,792
5978,14166,19064,148117,0,Total impactful matrices,Green,1,766
5979,41184,8506,164898,1,,Pink,0,299
5980,32096,12538,5611,0,Progressive encompassing moderator,Pink,0,113
5981,10429,17235,145959,1,Centralized dynamic methodology,Yellow,1,788
5982,81054,14056,164731,1,Multi-layered well-modulated service-desk,Pink,1,957
5983,13220,19401,83570,0,Function-based clear-thinking functionalities,Red,0,57
5984,89215,14918,67631,1,,Green,0,245
5985,74924,16053,147716,0,Phased user-facing parallelism,Black,1,453
5986,11121,14881,73012,1,Diverse optimizing benchmark,Green,1,540
5987,54969,14887,169733,1,Synergistic multimedia firmware,Yellow,1,860
5988,56136,111,99338,1,Future-proofed secondary orchestration,White,1,605
5989,71368,14870,161262,1,Total system-worthy access,Pink,0,681
5990,63034,14878,162394,0,Progressive attitude-oriented alliance,Green,0,257
5991,6540,774,157382,0,,Yellow,1,672
5992,18200,19223,51983,0,Pre-emptive responsive orchestration,Black,1,378
5993,58339,12224,172472,1,Up-sized intangible structure,Green,1,744
5994,33432,12058,220848,1,Progressive cohesive initiative,White,0,626
5995,18940,19404,97342,1,Function-based 24 hour protocol,Yellow,0,124
5996,3618,20758,140914,1,Sharable content-based infrastructure,Pink,1,672
5997,28707,14565,52069,0,,Blue,0,645
5998,42694,8574,215398,0,Advanced 4th generation application,Yellow,1,347
5999,59444,4,97062,0,Synergized uniform task-force,Blue,0,89
6000,67101,110,167338,0,Upgradable background alliance,Blue,1,736
6001,50675,7305,49769,1,,Yellow,1,249
6002,42890,14149,135616,0,Business-focused interactive data-warehouse,Green,0,606
6003,61176,188,180782,0,Triple-buffered client-server interface,Yellow,0,895
6004,27090,32,217200,1,,Black,1,325
6005,4505,14767,137414,1,,Yellow,0,370
6006,46789,8104,176813,0,Cross-platform 3rd generation application,Yellow,0,224
6007,31905,19855,230176,1,Monitored global capacity,White,1,321
6008,10514,19629,187742,0,,Green,0,936
6009,55368,12167,72391,1,Digitized attitude-oriented interface,Green,1,627
6010,75425,12484,37289,0,Devolved regional orchestration,Green,1,366
6011,52314,94,97552,1,Multi-tiered analyzing product,Yellow,1,516
6012,86131,12427,151488,1,Innovative high-level monitoring,Blue,1,943
6013,8851,14874,592,0,Right-sized high-level utilisation,Black,1,443
6014,48142,8635,152528,1,Multi-channelled tangible hub,Red,0,259
6015,34923,125,185124,0,Fully-configurable secondary circuit,White,1,121
6016,49642,12423,51752,1,Focused executive process improvement,White,1,324
6017,65788,12947,75009,1,Cloned dynamic portal,Pink,0,388
6018,30275,14707,170390,0,,White,0,693
6019,43630,337,64426,0,,White,1,178
6020,69602,12075,194398,0,,Blue,0,928
6021,5295,14874,160768,0,User-centric asynchronous strategy,White,0,366
6022,3512,19092,211658,0,Open-architected responsive workforce,Green,0,508
6023,14222,19725,83598,1,Self-enabling optimizing parallelism,Green,0,241
6024,7007,17236,83482,1,Reduced next generation matrices,Red,0,548
6025,94653,94,161247,1,Persevering context-sensitive capacity,Pink,1,971
6026,43069,8665,168777,0,Face to face grid-enabled projection,Black,0,514
6027,54821,12780,51040,0,,Red,0,732
6028,44479,8249,103934,0,Programmable asynchronous challenge,Pink,1,739
6029,79865,154,93389,1,Networked fault-tolerant monitoring,Green,1,433
6030,31326,12121,21976,0,Customer-focused actuating open architecture,Pink,1,393
6031,40777,8622,148777,0,Decentralized uniform service-desk,Black,0,70
6032,89326,12625,45756,0,Down-sized even-keeled matrix,Green,0,917
6033,83233,7080,47237,1,Reduced empowering system engine,Green,1,739
6034,18177,5546,89593,1,Cross-platform full-range standardization,Pink,1,620
6035,3126,171,194192,1,Reactive asymmetric monitoring,White,1,124
6036,10310,19813,204836,1,,White,1,437
6037,10500,19226,228024,1,Networked systemic leverage,Blue,1,242
6038,56924,12612,53204,0,Expanded regional superstructure,White,1,237
6039,13057,19708,72422,1,Multi-layered client-server orchestration,Pink,1,536
6040,5196,7125,160327,0,Cross-platform bi-directional firmware,Pink,1,932
6041,49121,8614,209035,1,Cross-group asymmetric function,Green,0,442
6042,37218,17220,163392,1,Implemented multi-state protocol,Black,1,880
6043,95110,14353,56721,0,Organic holistic hardware,Pink,0,952
6044,80926,12512,213983,1,Phased full-range concept,Green,0,909
6045,12102,19857,64113,0,Operative zero tolerance workforce,Green,1,827
6046,29661,14682,20804,1,Networked systematic approach,White,1,174
6047,44990,19802,31086,0,Organic fault-tolerant hub,Yellow,0,816
6048,29517,14874,66547,0,Decentralized even-keeled hub,Green,1,609
6049,70810,14212,53220,0,Ameliorated maximized superstructure,Green,0,68
6050,72486,12453,66138,1,Ergonomic discrete database,Black,0,327
6051,11191,12026,220135,1,Universal asynchronous monitoring,Red,1,815
6052,11696,19984,229351,1,Switchable mission-critical policy,Yellow,0,789
6053,84785,14171,153747,0,Centralized 24/7 knowledge base,Black,0,403
6054,14875,14635,181076,0,Visionary interactive productivity,White,0,484
6055,30062,30,170136,1,Customizable clear-thinking time-frame,Yellow,1,319
6056,41606,17220,174026,0,,Blue,0,426
6057,17108,19639,230598,1,Stand-alone clear-thinking implementation,Blue,1,481
6058,19701,14518,134454,1,Organic motivating website,Black,1,760
6059,55949,12832,85487,1,Balanced upward-trending database,Blue,0,304
6060,12784,12251,189543,1,,Yellow,0,298
6061,13436,19146,85306,0,Synergistic asynchronous collaboration,Green,1,790
6062,41512,8629,172983,0,Devolved leading edge ability,Green,0,389
